"","human","cell_type1","total_features","log10_total_features","total_counts","log10_total_counts","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","total_features_endogenous","log10_total_features_endogenous","total_counts_endogenous","log10_total_counts_endogenous","pct_counts_endogenous","pct_counts_top_50_features_endogenous","pct_counts_top_100_features_endogenous","pct_counts_top_200_features_endogenous","pct_counts_top_500_features_endogenous","total_features_feature_control","log10_total_features_feature_control","total_counts_feature_control","log10_total_counts_feature_control","pct_counts_feature_control","total_features_ERCC","log10_total_features_ERCC","total_counts_ERCC","log10_total_counts_ERCC","pct_counts_ERCC","is_cell_control"
"human3_lib3.final_cell_0920",3,"quiescent_stellate",1121,3.04999285692014,2012,3.30384377488865,24.3538767395626,34.5924453280318,47.4155069582505,69.1351888667992,1121,3.04999285692014,2012,3.30384377488865,100,24.3538767395626,34.5924453280318,47.4155069582505,69.1351888667992,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0921",3,"ductal",980,2.99166900737995,1911,3.28148788794008,25.2747252747253,38.7755102040816,53.5321821036107,74.8822605965463,980,2.99166900737995,1911,3.28148788794008,100,25.2747252747253,38.7755102040816,53.5321821036107,74.8822605965463,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0922",3,"endothelial",1003,3.001733712809,1534,3.18610837981321,20.0782268578879,29.986962190352,43.4810951760104,67.2099087353325,1003,3.001733712809,1534,3.18610837981321,100,20.0782268578879,29.986962190352,43.4810951760104,67.2099087353325,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0923",3,"endothelial",993,2.99738638439731,1720,3.23578087032756,24.0697674418605,34.5348837209302,48.2558139534884,71.3372093023256,993,2.99738638439731,1720,3.23578087032756,100,24.0697674418605,34.5348837209302,48.2558139534884,71.3372093023256,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0924",3,"beta",837,2.92324401863028,1950,3.29025726939452,46.3589743589744,54.5641025641026,65.3846153846154,82.7179487179487,837,2.92324401863028,1950,3.29025726939452,100,46.3589743589744,54.5641025641026,65.3846153846154,82.7179487179487,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0925",3,"endothelial",1042,3.01828430842653,1892,3.2771506139638,24.3657505285412,36.3636363636364,49.9471458773784,71.3530655391121,1042,3.01828430842653,1892,3.2771506139638,100,24.3657505285412,36.3636363636364,49.9471458773784,71.3530655391121,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0926",3,"beta",813,2.9106244048892,1894,3.27760921430409,47.6768743400211,54.80464625132,65.364308342133,83.4741288278775,813,2.9106244048892,1894,3.27760921430409,100,47.6768743400211,54.80464625132,65.364308342133,83.4741288278775,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0927",3,"beta",966,2.985426474083,1938,3.28757780907871,36.8421052631579,45.6140350877193,56.7595459236326,75.9545923632611,966,2.985426474083,1938,3.28757780907871,100,36.8421052631579,45.6140350877193,56.7595459236326,75.9545923632611,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0928",3,"alpha",918,2.96331551138611,1754,3.24427712080184,29.0763968072976,40.8209806157355,54.903078677309,76.1687571265678,918,2.96331551138611,1754,3.24427712080184,100,29.0763968072976,40.8209806157355,54.903078677309,76.1687571265678,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0929",3,"beta",823,2.91592721169712,1858,3.2692793897719,45.9095801937567,55.1668460710441,66.3616792249731,82.6157158234661,823,2.91592721169712,1858,3.2692793897719,100,45.9095801937567,55.1668460710441,66.3616792249731,82.6157158234661,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0930",3,"beta",1014,3.00646604224923,2004,3.3021143769562,40.1197604790419,47.3552894211577,57.3353293413174,74.3512974051896,1014,3.00646604224923,2004,3.3021143769562,100,40.1197604790419,47.3552894211577,57.3353293413174,74.3512974051896,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0931",3,"endothelial",817,2.91275330367132,1331,3.12450422483428,23.9669421487603,35.9128474830954,50.939143501127,76.18332081142,817,2.91275330367132,1331,3.12450422483428,100,23.9669421487603,35.9128474830954,50.939143501127,76.18332081142,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0932",3,"beta",964,2.98452731334379,1638,3.2145789535705,25.8852258852259,35.7142857142857,48.9010989010989,71.6727716727717,964,2.98452731334379,1638,3.2145789535705,100,25.8852258852259,35.7142857142857,48.9010989010989,71.6727716727717,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0933",3,"endothelial",891,2.95036485437612,1502,3.17695898058691,25.6324900133156,36.0186418109188,49.7336884154461,73.9680426098535,891,2.95036485437612,1502,3.17695898058691,100,25.6324900133156,36.0186418109188,49.7336884154461,73.9680426098535,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib3.final_cell_0934",3,"beta",903,2.95616843047536,1864,3.27067883614471,39.5386266094421,48.3369098712446,59.4957081545064,78.3798283261803,903,2.95616843047536,1864,3.27067883614471,100,39.5386266094421,48.3369098712446,59.4957081545064,78.3798283261803,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0001",3,"acinar",3182,3.502836638621,22876,4.35939907218089,54.3145654834761,65.5709040041965,74.1825493967477,82.1603427172583,3182,3.502836638621,22876,4.35939907218089,100,54.3145654834761,65.5709040041965,74.1825493967477,82.1603427172583,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0002",3,"acinar",3454,3.53844805171022,21432,4.33108296396103,50.7558790593505,61.2355356476297,70.2734229189996,78.8727136991415,3454,3.53844805171022,21432,4.33108296396103,100,50.7558790593505,61.2355356476297,70.2734229189996,78.8727136991415,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0003",3,"acinar",2517,3.40105572577184,16290,4.21194774367943,58.2811540822591,68.6556169429098,76.5254757519951,84.1682013505218,2517,3.40105572577184,16290,4.21194774367943,100,58.2811540822591,68.6556169429098,76.5254757519951,84.1682013505218,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0004",3,"acinar",2688,3.4295908022233,23136,4.36430704658161,57.8881396957123,70.8765560165975,79.6680497925311,86.7695366528354,2688,3.4295908022233,23136,4.36430704658161,100,57.8881396957123,70.8765560165975,79.6680497925311,86.7695366528354,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0005",3,"acinar",2150,3.33264041038746,20296,4.30743185171975,67.0230587307844,77.2418210484825,84.0116279069768,89.850216791486,2150,3.33264041038746,20296,4.30743185171975,100,67.0230587307844,77.2418210484825,84.0116279069768,89.850216791486,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0006",3,"acinar",3391,3.53045584358468,19270,4.28490425140759,46.7773741567203,56.850025947068,66.4348728593669,76.377789309808,3391,3.53045584358468,19270,4.28490425140759,100,46.7773741567203,56.850025947068,66.4348728593669,76.377789309808,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0007",3,"acinar",2884,3.46014581749175,16581,4.21963691080896,50.8232314094445,62.2881611483023,71.2622881611483,80.079609191243,2884,3.46014581749175,16581,4.21963691080896,100,50.8232314094445,62.2881611483023,71.2622881611483,80.079609191243,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0008",3,"acinar",3171,3.50133317864557,18817,4.27457346419647,50.6031779773609,61.0139767231759,70.0855609289472,79.2846893766275,3171,3.50133317864557,18817,4.27457346419647,100,50.6031779773609,61.0139767231759,70.0855609289472,79.2846893766275,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0009",3,"acinar",2477,3.39410130204004,21818,4.3388348422911,64.7951232926941,73.7372811440095,81.011091759098,87.6478137317811,2477,3.39410130204004,21818,4.3388348422911,100,64.7951232926941,73.7372811440095,81.011091759098,87.6478137317811,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0010",3,"acinar",2630,3.4201208480857,15992,4.20392993724463,54.5897948974487,64.6948474237118,73.9369684842421,82.3724362181091,2630,3.4201208480857,15992,4.20392993724463,100,54.5897948974487,64.6948474237118,73.9369684842421,82.3724362181091,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0011",3,"acinar",3362,3.52672686731464,20295,4.30741045421367,51.0027100271003,61.0643015521064,70.19955654102,78.980044345898,3362,3.52672686731464,20295,4.30741045421367,100,51.0027100271003,61.0643015521064,70.19955654102,78.980044345898,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0012",3,"acinar",3346,3.52465571235778,18616,4.26990969874976,46.4439192092823,57.3055436183928,66.5825096691019,76.5201976794156,3346,3.52465571235778,18616,4.26990969874976,100,46.4439192092823,57.3055436183928,66.5825096691019,76.5201976794156,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0013",3,"acinar",2605,3.41597441137657,16379,4.2143138974244,55.9863239514012,66.2189388851578,74.7237316075463,82.6301972037365,2605,3.41597441137657,16379,4.2143138974244,100,55.9863239514012,66.2189388851578,74.7237316075463,82.6301972037365,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0014",3,"acinar",2632,3.42045085910607,14992,4.1758885409929,53.4018143009605,63.1136606189968,72.0651013874066,81.0032017075774,2632,3.42045085910607,14992,4.1758885409929,100,53.4018143009605,63.1136606189968,72.0651013874066,81.0032017075774,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0015",3,"acinar",2251,3.35256838617931,17669,4.24723654950676,66.4270756692512,74.9504782387232,81.7590129605524,88.0072443262211,2251,3.35256838617931,17669,4.24723654950676,100,66.4270756692512,74.9504782387232,81.7590129605524,88.0072443262211,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0016",3,"acinar",2114,3.32531037171106,15347,4.18605179052628,58.9105362611585,70.3329640972177,79.0512803805304,86.8378184661497,2114,3.32531037171106,15347,4.18605179052628,100,58.9105362611585,70.3329640972177,79.0512803805304,86.8378184661497,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0017",3,"acinar",2637,3.42127479121035,16125,4.20752665546333,51.2558139534884,63.5038759689923,73.1100775193798,81.8604651162791,2637,3.42127479121035,16125,4.20752665546333,100,51.2558139534884,63.5038759689923,73.1100775193798,81.8604651162791,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0018",3,"acinar",2847,3.45453998496482,14852,4.17181418105115,47.3134931322381,59.5677349851872,69.4519256665769,78.6022084567735,2847,3.45453998496482,14852,4.17181418105115,100,47.3134931322381,59.5677349851872,69.4519256665769,78.6022084567735,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0019",3,"acinar",3062,3.48614699680657,15182,4.18135759202845,47.1611118429719,57.087340271374,66.111184297194,75.9978922408115,3062,3.48614699680657,15182,4.18135759202845,100,47.1611118429719,57.087340271374,66.111184297194,75.9978922408115,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0020",3,"acinar",2604,3.41580772763554,16940,4.22893904245654,54.8229043683589,66.6410861865407,75.5371900826446,83.7603305785124,2604,3.41580772763554,16940,4.22893904245654,100,54.8229043683589,66.6410861865407,75.5371900826446,83.7603305785124,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0021",3,"acinar",3294,3.51785541893003,15074,4.17825732081219,37.7272124187342,48.5139976117819,59.3405864402282,71.6664455353589,3294,3.51785541893003,15074,4.17825732081219,100,37.7272124187342,48.5139976117819,59.3405864402282,71.6664455353589,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0022",3,"acinar",3330,3.52257463269118,19328,4.28620938606601,50.3052566225166,60.7408940397351,69.3915562913907,78.3423013245033,3330,3.52257463269118,19328,4.28620938606601,100,50.3052566225166,60.7408940397351,69.3915562913907,78.3423013245033,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0023",3,"acinar",2257,3.35372393758895,13546,4.13184313080469,53.5951572419903,64.0853388454156,73.7413258526502,83.1684630149121,2257,3.35372393758895,13546,4.13184313080469,100,53.5951572419903,64.0853388454156,73.7413258526502,83.1684630149121,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0024",3,"acinar",2489,3.39619934709574,13265,4.12273999296236,51.255182811911,62.1409724839804,71.6170373162458,80.851865812288,2489,3.39619934709574,13265,4.12273999296236,100,51.255182811911,62.1409724839804,71.6170373162458,80.851865812288,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0025",3,"acinar",2726,3.43568513794163,15526,4.19108755300455,49.4074455751642,62.4629653484478,71.8085791575422,80.542316114904,2726,3.43568513794163,15526,4.19108755300455,100,49.4074455751642,62.4629653484478,71.8085791575422,80.542316114904,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0026",3,"acinar",2003,3.30189771719521,15629,4.19395897801919,60.2085866018299,73.222854949133,81.7518715208906,88.572525433489,2003,3.30189771719521,15629,4.19395897801919,100,60.2085866018299,73.222854949133,81.7518715208906,88.572525433489,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0027",3,"acinar",1868,3.27160930137883,14887,4.17283636012271,62.6922818566535,74.2930073218244,82.4209041445556,89.1113051655807,1868,3.27160930137883,14887,4.17283636012271,100,62.6922818566535,74.2930073218244,82.4209041445556,89.1113051655807,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0028",3,"acinar",2991,3.47596158919242,16718,4.22321029777586,48.9651872233521,60.6053355664553,69.6076085656179,78.9807393228855,2991,3.47596158919242,16718,4.22321029777586,100,48.9651872233521,60.6053355664553,69.6076085656179,78.9807393228855,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0029",3,"acinar",2884,3.46014581749175,15415,4.1879717016474,46.6818034382095,57.8203048978268,68.2517028867986,78.3782030489783,2884,3.46014581749175,15415,4.1879717016474,100,46.6818034382095,57.8203048978268,68.2517028867986,78.3782030489783,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0030",3,"delta",1074,3.03140846425162,4518,3.6550423413312,70.3187250996016,73.9707835325365,78.7737937140328,87.2952633908809,1074,3.03140846425162,4518,3.6550423413312,100,70.3187250996016,73.9707835325365,78.7737937140328,87.2952633908809,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0031",3,"acinar",3085,3.48939592172713,17859,4.25188145455253,47.1079007783191,59.3090318606865,69.8751329861694,79.3157511618792,3085,3.48939592172713,17859,4.25188145455253,100,47.1079007783191,59.3090318606865,69.8751329861694,79.3157511618792,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0032",3,"acinar",3444,3.53718922624364,17060,4.23200448297183,41.5240328253224,52.4384525205158,62.883939038687,73.6752637749121,3444,3.53718922624364,17060,4.23200448297183,100,41.5240328253224,52.4384525205158,62.883939038687,73.6752637749121,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0033",3,"acinar",2567,3.40959501939682,13090,4.11697282286045,50.7486631016043,60.7181054239878,69.6791443850267,79.4270435446906,2567,3.40959501939682,13090,4.11697282286045,100,50.7486631016043,60.7181054239878,69.6791443850267,79.4270435446906,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0034",3,"acinar",2041,3.31005573775089,13793,4.13969022165292,57.9641847313855,70.4125280939607,78.9675922569419,86.6453998404988,2041,3.31005573775089,13793,4.13969022165292,100,57.9641847313855,70.4125280939607,78.9675922569419,86.6453998404988,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0035",3,"acinar",2925,3.46627432178929,17194,4.23540218015803,49.761544724904,61.8180760730487,70.8619285797371,80.2256601139933,2925,3.46627432178929,17194,4.23540218015803,100,49.761544724904,61.8180760730487,70.8619285797371,80.2256601139933,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0036",3,"acinar",2572,3.41043978621035,14130,4.15017289639313,54.6567586694975,63.8853503184713,72.1160651096957,81.033262561925,2572,3.41043978621035,14130,4.15017289639313,100,54.6567586694975,63.8853503184713,72.1160651096957,81.033262561925,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0037",3,"acinar",2402,3.3807537708039,11517,4.06137707419389,47.3908135799253,59.8419727359555,69.3583398454459,79.2220196231657,2402,3.3807537708039,11517,4.06137707419389,100,47.3908135799253,59.8419727359555,69.3583398454459,79.2220196231657,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0038",3,"acinar",2801,3.44746813094976,16596,4.22002959399244,52.1872740419378,63.3827428295975,72.0354302241504,80.8387563268257,2801,3.44746813094976,16596,4.22002959399244,100,52.1872740419378,63.3827428295975,72.0354302241504,80.8387563268257,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0039",3,"acinar",3073,3.48770386316373,15558,4.19198168080033,40.6607533101941,54.7435403008099,65.2847409692763,76.018768479239,3073,3.48770386316373,15558,4.19198168080033,100,40.6607533101941,54.7435403008099,65.2847409692763,76.018768479239,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0040",3,"beta",3238,3.51041094801018,16139,4.20790353038605,50.9015428465209,59.433669991945,67.0859408885309,76.2376851106016,3238,3.51041094801018,16139,4.20790353038605,100,50.9015428465209,59.433669991945,67.0859408885309,76.2376851106016,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0041",3,"acinar",2941,3.46864266839151,12865,4.10944354706435,42.5340069957248,52.6311698406529,62.5495530509133,73.6494364554994,2941,3.46864266839151,12865,4.10944354706435,100,42.5340069957248,52.6311698406529,62.5495530509133,73.6494364554994,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0042",3,"beta",2466,3.39216914948974,9155,3.96170578400251,43.2768978700164,51.3052976515565,59.6832332058984,72.3429819770617,2466,3.39216914948974,9155,3.96170578400251,100,43.2768978700164,51.3052976515565,59.6832332058984,72.3429819770617,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0043",3,"acinar",1621,3.21005084987514,11014,4.04198450148679,65.2805520246958,74.6141274741238,81.668785182495,88.8596331941166,1621,3.21005084987514,11014,4.04198450148679,100,65.2805520246958,74.6141274741238,81.668785182495,88.8596331941166,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0044",3,"acinar",2776,3.44357587975026,11895,4.0754009555139,39.2938209331652,49.567044976881,59.8654897015553,72.484237074401,2776,3.44357587975026,11895,4.0754009555139,100,39.2938209331652,49.567044976881,59.8654897015553,72.484237074401,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0045",3,"alpha",2002,3.30168094929358,6282,3.79816705971594,41.849729385546,49.4746895893028,58.6914995224451,72.4928366762178,2002,3.30168094929358,6282,3.79816705971594,100,41.849729385546,49.4746895893028,58.6914995224451,72.4928366762178,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0046",3,"acinar",2336,3.36865871239223,13616,4.13408143746251,56.7347238542891,67.2150411280846,75.1542303172738,83.4312573443008,2336,3.36865871239223,13616,4.13408143746251,100,56.7347238542891,67.2150411280846,75.1542303172738,83.4312573443008,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0047",3,"delta",1721,3.23603314711764,5730,3.75823040845775,55.130890052356,60.1570680628272,66.6841186736475,78.2198952879581,1721,3.23603314711764,5730,3.75823040845775,100,55.130890052356,60.1570680628272,66.6841186736475,78.2198952879581,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0048",3,"acinar",2107,3.32387060654051,12744,4.10533983980529,55.5163214061519,67.7573760200879,76.5458254865034,84.9733207784055,2107,3.32387060654051,12744,4.10533983980529,100,55.5163214061519,67.7573760200879,76.5458254865034,84.9733207784055,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0049",3,"acinar",2367,3.37438169805088,12854,4.10907208097888,50.5445775634044,62.7197759452311,72.2498833048078,81.5077018826824,2367,3.37438169805088,12854,4.10907208097888,100,50.5445775634044,62.7197759452311,72.2498833048078,81.5077018826824,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0050",3,"delta",1656,3.21932250841934,5738,3.75883622474696,56.308818403625,61.9902405019171,68.7870338096898,79.8536075287557,1656,3.21932250841934,5738,3.75883622474696,100,56.308818403625,61.9902405019171,68.7870338096898,79.8536075287557,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0051",3,"acinar",2177,3.33805787541976,14718,4.16787830529805,57.6776735969561,70.36961543688,78.3462426960185,85.9355890746025,2177,3.33805787541976,14718,4.16787830529805,100,57.6776735969561,70.36961543688,78.3462426960185,85.9355890746025,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0052",3,"ductal",2440,3.38756777941719,6807,3.83301954707653,23.4758337006023,34.4645218157779,46.2758924636404,62.8470691934773,2440,3.38756777941719,6807,3.83301954707653,100,23.4758337006023,34.4645218157779,46.2758924636404,62.8470691934773,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0053",3,"acinar",2351,3.3714373174041,14224,4.15305227506711,58.0568053993251,67.8008998875141,76.0475253093363,83.9285714285714,2351,3.3714373174041,14224,4.15305227506711,100,58.0568053993251,67.8008998875141,76.0475253093363,83.9285714285714,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0054",3,"acinar",2562,3.40874860618424,13761,4.13868155351037,47.9180292129932,59.5959595959596,70.1039168665068,79.7398444880459,2562,3.40874860618424,13761,4.13868155351037,100,47.9180292129932,59.5959595959596,70.1039168665068,79.7398444880459,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0055",3,"acinar",2853,3.45545396877863,13384,4.12661837552295,41.0340705319785,52.7047220561865,63.732815301853,75.3362223550508,2853,3.45545396877863,13384,4.12661837552295,100,41.0340705319785,52.7047220561865,63.732815301853,75.3362223550508,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0056",3,"acinar",1487,3.17260293120986,11294,4.05288623525638,69.5324951301576,77.7758101646892,84.2925447140074,90.8535505578183,1487,3.17260293120986,11294,4.05288623525638,100,69.5324951301576,77.7758101646892,84.2925447140074,90.8535505578183,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0057",3,"acinar",1559,3.19312459835446,12272,4.08895073421804,69.369295958279,77.8438722294654,84.6724250325945,90.9224250325945,1559,3.19312459835446,12272,4.08895073421804,100,69.369295958279,77.8438722294654,84.6724250325945,90.9224250325945,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0058",3,"beta",2274,3.35698140099313,7501,3.8751770598147,45.7139048126916,52.4863351553126,60.1519797360352,72.123716837755,2274,3.35698140099313,7501,3.8751770598147,100,45.7139048126916,52.4863351553126,60.1519797360352,72.123716837755,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0059",3,"acinar",2234,3.34927752746796,12112,4.0832517172216,53.0878467635403,63.7466974900925,72.9359313077939,82.3068031704095,2234,3.34927752746796,12112,4.0832517172216,100,53.0878467635403,63.7466974900925,72.9359313077939,82.3068031704095,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0060",3,"acinar",2051,3.31217735643978,12209,4.08671566394488,56.261774101073,67.4420509460234,76.4190351380129,84.8308624784995,2051,3.31217735643978,12209,4.08671566394488,100,56.261774101073,67.4420509460234,76.4190351380129,84.8308624784995,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0061",3,"acinar",1721,3.23603314711764,12714,4.10431636451173,67.9880446751612,76.3174453358502,83.0108541764984,89.3896492056001,1721,3.23603314711764,12714,4.10431636451173,100,67.9880446751612,76.3174453358502,83.0108541764984,89.3896492056001,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0062",3,"acinar",2285,3.35907622605926,13272,4.12296909439375,55.1763110307414,65.9810126582278,74.751356238698,83.4086799276673,2285,3.35907622605926,13272,4.12296909439375,100,55.1763110307414,65.9810126582278,74.751356238698,83.4086799276673,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0063",3,"acinar",2283,3.35869609957381,14113,4.14965011309812,55.9342450223198,67.9231913838305,76.6881598526182,84.5390774463261,2283,3.35869609957381,14113,4.14965011309812,100,55.9342450223198,67.9231913838305,76.6881598526182,84.5390774463261,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0064",3,"acinar",2097,3.32180548385754,9944,3.99760478746045,51.9810941271118,61.8563958165728,70.9271922767498,80.9533386967015,2097,3.32180548385754,9944,3.99760478746045,100,51.9810941271118,61.8563958165728,70.9271922767498,80.9533386967015,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0065",3,"acinar",1728,3.23779499327392,10286,4.01228873983461,61.5205133190745,71.2424654870698,79.224188216994,86.9142523818783,1728,3.23779499327392,10286,4.01228873983461,100,61.5205133190745,71.2424654870698,79.224188216994,86.9142523818783,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0066",3,"acinar",2242,3.35082927358297,11260,4.05157695847254,50.2220248667851,62.0071047957371,71.3943161634103,81.1101243339254,2242,3.35082927358297,11260,4.05157695847254,100,50.2220248667851,62.0071047957371,71.3943161634103,81.1101243339254,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0067",3,"delta",1779,3.25042000230889,5570,3.74593315845944,51.0771992818671,57.0017953321364,63.8420107719928,75.5655296229803,1779,3.25042000230889,5570,3.74593315845944,100,51.0771992818671,57.0017953321364,63.8420107719928,75.5655296229803,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0068",3,"acinar",2081,3.31848072517452,12177,4.0855759697185,57.1569352057157,67.5535846267554,75.6836659275684,84.3721770551039,2081,3.31848072517452,12177,4.0855759697185,100,57.1569352057157,67.5535846267554,75.6836659275684,84.3721770551039,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0069",3,"acinar",2541,3.40517554621799,11442,4.05853989793978,45.1756685894075,56.2139486103828,66.2209403950358,77.224261492746,2541,3.40517554621799,11442,4.05853989793978,100,45.1756685894075,56.2139486103828,66.2209403950358,77.224261492746,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0070",3,"acinar",1982,3.2973227142053,9734,3.98833595585605,52.5272241627286,62.8929525374974,72.1594411341689,81.7957674131909,1982,3.2973227142053,9734,3.98833595585605,100,52.5272241627286,62.8929525374974,72.1594411341689,81.7957674131909,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0071",3,"beta",2330,3.36754227352058,8356,3.92205040216717,45.6318812829105,53.8415509813308,62.1469602680708,73.8630923887027,2330,3.36754227352058,8356,3.92205040216717,100,45.6318812829105,53.8415509813308,62.1469602680708,73.8630923887027,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0072",3,"acinar",2269,3.35602585719312,12954,4.11243741732184,53.0260923266945,65.1073027636251,74.5329627914158,83.2792959703566,2269,3.35602585719312,12954,4.11243741732184,100,53.0260923266945,65.1073027636251,74.5329627914158,83.2792959703566,0,0,0,0,0,0,0,0,0,0,FALSE
