cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
HP1509101_O23,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_O24,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1509101_O3,28,2,6,28,2,6,28,2,6,28,2,6,28,2,6
HP1509101_O4,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1509101_O5,7,31,6,7,31,6,7,17,6,7,17,6,7,17,6
HP1509101_O6,9,12,19,9,12,19,9,12,19,9,12,19,9,8,19
HP1509101_O7,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_O8,26,16,10,26,16,10,26,16,10,26,16,10,26,7,10
HP1509101_O9,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P1,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P10,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P11,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P12,27,18,13,27,18,13,27,18,13,27,18,13,27,18,13
HP1509101_P14,17,23,24,17,23,24,17,23,24,17,23,24,17,23,20
HP1509101_P15,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P16,20,36,6,20,36,6,20,36,6,20,36,6,20,36,6
HP1509101_P17,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1509101_P18,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P19,3,19,1,3,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P2,20,36,8,20,36,8,20,36,8,20,36,8,20,36,8
HP1509101_P20,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P21,20,21,6,20,21,6,20,21,6,20,21,6,20,21,6
HP1509101_P22,3,19,3,3,15,3,2,15,3,2,15,3,2,15,3
HP1509101_P23,3,28,20,3,28,20,2,28,20,2,28,20,2,14,20
HP1509101_P24,28,19,1,28,15,1,28,15,1,28,15,1,28,15,1
HP1509101_P3,20,27,8,20,27,8,20,27,8,20,27,8,20,27,8
HP1509101_P4,2,22,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1509101_P5,3,19,3,3,15,3,2,15,3,2,15,3,2,15,3
HP1509101_P6,5,31,3,5,31,3,5,17,3,4,17,3,4,17,3
HP1509101_P7,9,28,16,9,28,16,9,28,16,9,28,16,9,14,16
HP1509101_P8,2,19,3,2,15,3,2,15,3,2,15,3,2,15,3
HP1509101_P9,2,19,1,2,15,1,2,15,1,2,15,1,2,15,1
HP1525301T2D_A1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A10,16,36,11,16,36,11,16,36,11,16,36,11,16,36,11
HP1525301T2D_A11,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_A12,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A13,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A16,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_A17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A18,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_A19,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_A2,16,36,5,16,36,5,16,36,5,16,36,5,16,36,5
HP1525301T2D_A20,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_A21,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_A22,16,21,15,16,21,15,16,21,15,16,21,15,16,21,15
HP1525301T2D_A23,16,32,15,16,32,15,16,32,15,16,32,15,16,32,15
HP1525301T2D_A24,16,32,5,16,32,5,16,32,5,16,32,5,16,32,5
HP1525301T2D_A3,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_A4,19,36,5,19,36,5,19,36,5,19,36,5,19,36,5
HP1525301T2D_A5,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_A6,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_A7,21,35,13,21,35,13,21,35,13,21,35,13,21,35,13
HP1525301T2D_A8,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_A9,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B1,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B10,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_B11,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B12,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_B13,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_B15,22,40,23,22,40,23,22,40,23,22,40,23,22,40,20
HP1525301T2D_B16,7,36,5,7,36,5,7,36,5,7,36,5,7,36,5
HP1525301T2D_B17,20,36,5,20,36,5,20,36,5,20,36,5,20,36,5
HP1525301T2D_B18,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B19,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_B2,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_B20,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_B21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_B22,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_B23,23,41,9,23,40,9,23,40,9,23,40,9,22,40,9
HP1525301T2D_B24,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_B3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_B4,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B5,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_B6,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_B7,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_B8,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_B9,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_C1,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C10,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C11,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C12,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_C13,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C14,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_C15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C16,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C18,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_C19,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C2,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C20,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_C21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C22,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C23,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_C24,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C4,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C5,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C6,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_C7,6,38,4,6,38,4,6,17,3,6,17,3,6,17,3
HP1525301T2D_C8,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_C9,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D10,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_D11,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_D12,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_D13,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_D14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D16,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_D17,20,36,5,20,36,5,20,36,5,20,36,5,20,36,5
HP1525301T2D_D18,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_D19,21,35,13,21,35,13,21,35,13,21,35,13,21,35,13
HP1525301T2D_D2,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D20,16,36,5,16,36,5,16,36,5,16,36,5,16,36,5
HP1525301T2D_D21,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_D22,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D23,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_D24,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_D3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D4,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D5,4,32,5,4,32,5,4,32,5,4,32,5,4,32,5
HP1525301T2D_D6,6,33,7,6,33,7,6,5,7,6,5,7,6,5,7
HP1525301T2D_D7,16,36,5,16,36,5,16,36,5,16,36,5,16,36,5
HP1525301T2D_D8,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_D9,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E1,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E10,16,32,15,16,32,15,16,32,15,16,32,15,16,32,15
HP1525301T2D_E11,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_E12,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_E13,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E14,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_E15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_E16,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_E18,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_E19,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_E2,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_E20,18,32,5,18,32,5,18,32,5,18,32,5,18,32,5
HP1525301T2D_E21,14,36,5,14,36,5,14,36,5,14,36,5,14,36,5
HP1525301T2D_E22,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E23,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E24,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_E3,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_E4,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_E5,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_E6,18,36,5,18,36,5,18,36,5,18,36,5,18,36,5
HP1525301T2D_E7,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_E8,23,41,2,23,40,2,23,40,2,23,40,2,22,40,2
HP1525301T2D_E9,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_F1,7,36,5,7,36,5,7,36,5,7,36,5,7,36,5
HP1525301T2D_F10,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_F11,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_F12,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_F13,20,3,6,20,3,6,20,3,6,20,3,6,20,3,6
HP1525301T2D_F14,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_F15,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_F16,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_F17,14,36,5,14,36,5,14,36,5,14,36,5,14,36,5
HP1525301T2D_F18,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_F19,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_F2,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_F20,23,41,2,23,40,2,23,40,2,23,40,2,22,40,2
HP1525301T2D_F21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_F22,16,3,15,16,3,15,16,3,15,16,3,15,16,3,15
HP1525301T2D_F23,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_F24,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_F3,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_F4,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_F5,6,38,7,6,38,7,6,17,7,6,17,7,6,17,7
HP1525301T2D_F6,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_F7,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_F8,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_F9,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_G1,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G10,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G11,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G12,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_G13,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G15,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G16,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_G17,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_G18,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G19,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G2,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_G20,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G22,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G23,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_G24,16,36,11,16,36,11,16,36,11,16,36,11,16,36,11
HP1525301T2D_G3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G4,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_G5,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_G6,20,3,6,20,3,6,20,3,6,20,3,6,20,3,6
HP1525301T2D_G7,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_G8,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_G9,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H10,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_H11,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H12,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H13,18,32,15,18,32,15,18,32,15,18,32,15,18,32,15
HP1525301T2D_H14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H15,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_H16,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H18,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H19,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H2,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H20,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H21,18,36,5,18,36,5,18,36,5,18,36,5,18,36,5
HP1525301T2D_H22,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_H23,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H24,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_H4,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_H5,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_H6,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H7,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_H8,12,33,23,12,33,23,12,5,23,12,5,23,6,5,20
HP1525301T2D_H9,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_I1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I10,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I11,17,23,23,17,23,23,17,23,23,17,23,23,17,23,20
HP1525301T2D_I12,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I13,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_I14,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_I15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I16,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I18,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I19,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I2,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I20,16,21,15,16,21,15,16,21,15,16,21,15,16,21,15
HP1525301T2D_I21,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I22,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I23,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I24,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I3,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I4,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I5,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I6,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_I7,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_I8,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_I9,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_J1,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J10,21,35,13,21,35,13,21,35,13,21,35,13,21,35,13
HP1525301T2D_J11,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_J12,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_J13,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J14,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_J16,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_J17,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_J18,21,37,22,21,37,22,21,37,22,21,37,22,21,35,22
HP1525301T2D_J19,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J2,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J20,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_J21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_J22,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_J23,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_J24,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_J3,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_J4,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J5,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_J6,16,32,11,16,32,11,16,32,11,16,32,11,16,32,11
HP1525301T2D_J7,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_J8,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_J9,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K10,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_K11,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K12,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K13,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_K14,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K15,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_K16,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K17,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K18,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K19,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_K2,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K20,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_K21,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K22,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_K23,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_K24,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_K3,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_K4,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_K5,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_K6,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_K7,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_K8,6,33,7,6,33,7,6,5,7,6,5,7,6,5,7
HP1525301T2D_K9,16,36,8,16,36,8,16,36,8,16,36,8,16,36,8
HP1525301T2D_L1,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L10,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_L11,16,36,15,16,36,15,16,36,15,16,36,15,16,36,15
HP1525301T2D_L12,16,32,12,16,32,12,16,32,12,16,32,12,16,32,12
HP1525301T2D_L13,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L14,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_L15,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_L16,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L17,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_L18,16,36,12,16,36,12,16,36,12,16,36,12,16,36,12
HP1525301T2D_L19,18,32,12,18,32,12,18,32,12,18,32,12,18,32,12
HP1525301T2D_L2,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L20,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L21,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_L22,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_L23,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L24,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_L3,18,32,5,18,32,5,18,32,5,18,32,5,18,32,5
HP1525301T2D_L4,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L5,12,33,7,12,33,7,12,5,7,12,5,7,6,5,7
HP1525301T2D_L6,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_L7,16,21,15,16,21,15,16,21,15,16,21,15,16,21,15
HP1525301T2D_L8,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
HP1525301T2D_L9,22,40,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_M1,18,32,5,18,32,5,18,32,5,18,32,5,18,32,5
HP1525301T2D_M10,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_M11,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_M12,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_M13,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_M14,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18
HP1525301T2D_M15,5,38,4,5,38,4,5,17,3,4,17,3,4,17,3
HP1525301T2D_M16,22,41,9,22,40,9,22,40,9,22,40,9,22,40,9
HP1525301T2D_M17,21,35,13,21,35,13,21,35,13,21,35,13,21,35,13
HP1525301T2D_M18,16,39,15,16,39,15,16,39,15,16,39,15,16,39,15
HP1525301T2D_M19,20,36,19,20,36,19,20,36,19,20,36,19,20,36,19
HP1525301T2D_M2,17,23,20,17,23,20,17,23,20,17,23,20,17,23,20
