cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
human3_lib4.final_cell_0778,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0779,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0780,36,13,11,36,13,11,36,13,11,36,13,11,36,12,11
human3_lib4.final_cell_0781,61,19,11,53,18,11,53,18,11,53,18,11,53,18,11
human3_lib4.final_cell_0782,44,11,16,44,11,16,44,11,16,44,11,16,44,11,16
human3_lib4.final_cell_0783,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0784,53,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0785,61,13,16,53,13,16,53,13,16,53,13,16,53,12,16
human3_lib4.final_cell_0786,44,11,16,44,11,16,44,11,16,44,11,16,44,11,16
human3_lib4.final_cell_0787,39,8,11,39,8,11,39,8,11,39,8,11,36,8,11
human3_lib4.final_cell_0788,39,13,11,39,13,11,39,13,11,39,13,11,36,12,11
human3_lib4.final_cell_0789,61,13,1,53,13,1,53,13,1,53,13,1,53,12,1
human3_lib4.final_cell_0790,40,13,11,40,13,11,40,13,11,38,13,11,36,12,11
human3_lib4.final_cell_0791,57,8,11,57,8,11,57,8,11,57,8,11,57,8,11
human3_lib4.final_cell_0792,4,21,2,4,21,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0793,6,21,2,6,21,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0794,4,28,2,4,28,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0795,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0796,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0797,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib4.final_cell_0798,57,13,11,57,13,11,57,13,11,57,13,11,57,12,11
human3_lib4.final_cell_0799,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib4.final_cell_0800,40,13,11,40,13,11,40,13,11,38,13,11,36,12,11
human3_lib4.final_cell_0801,61,23,1,53,23,1,53,23,1,53,23,1,53,23,1
human3_lib4.final_cell_0802,47,26,8,47,26,8,47,26,8,16,26,8,16,26,8
human3_lib4.final_cell_0803,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0804,61,18,11,53,18,11,53,18,11,53,18,11,53,18,11
human3_lib4.final_cell_0805,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0806,58,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0807,35,19,11,35,18,11,35,18,11,35,18,11,35,18,11
human3_lib4.final_cell_0808,40,12,11,40,12,11,40,12,11,38,12,11,36,12,11
human3_lib4.final_cell_0809,61,8,5,53,8,5,53,8,5,53,8,5,53,8,5
human3_lib4.final_cell_0810,55,8,20,55,8,20,55,8,20,55,8,20,55,8,20
human3_lib4.final_cell_0811,6,28,2,6,28,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0812,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0813,35,8,11,35,8,11,35,8,11,35,8,11,35,8,11
human3_lib4.final_cell_0814,35,4,6,35,4,6,35,4,6,35,4,6,35,4,6
human3_lib4.final_cell_0815,40,12,14,40,12,14,40,12,14,38,12,14,36,12,14
human3_lib4.final_cell_0816,40,12,11,40,12,11,40,12,11,38,12,11,36,12,11
human3_lib4.final_cell_0817,61,8,11,53,8,11,53,8,11,53,8,11,53,8,11
human3_lib4.final_cell_0818,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0819,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0820,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0821,58,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0822,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0823,61,8,11,53,8,11,53,8,11,53,8,11,53,8,11
human3_lib4.final_cell_0824,36,12,11,36,12,11,36,12,11,36,12,11,36,12,11
human3_lib4.final_cell_0825,49,14,10,49,14,10,49,14,10,49,14,10,49,14,10
human3_lib4.final_cell_0826,7,14,10,7,14,10,7,14,10,7,14,10,7,14,10
human3_lib4.final_cell_0827,36,13,11,36,13,11,36,13,11,36,13,11,36,12,11
human3_lib4.final_cell_0828,61,16,19,53,16,19,53,16,19,53,16,19,53,16,13
human3_lib4.final_cell_0829,61,19,11,53,18,11,53,18,11,53,18,11,53,18,11
human3_lib4.final_cell_0830,61,8,11,53,8,11,53,8,11,53,8,11,53,8,11
human3_lib4.final_cell_0831,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0832,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0833,6,28,2,6,28,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0834,40,12,11,40,12,11,40,12,11,38,12,11,36,12,11
human3_lib4.final_cell_0835,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0836,53,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0837,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib4.final_cell_0838,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0839,35,8,11,35,8,11,35,8,11,35,8,11,35,8,11
human3_lib4.final_cell_0840,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0841,40,8,11,40,8,11,40,8,11,38,8,11,36,8,11
human3_lib4.final_cell_0842,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0843,46,14,10,46,14,10,46,14,10,16,14,10,16,14,10
human3_lib4.final_cell_0844,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0845,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0846,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0847,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0848,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0849,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0850,55,3,20,55,3,20,55,3,20,55,1,20,55,1,20
human3_lib4.final_cell_0851,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0852,33,20,13,33,20,13,33,20,13,33,20,13,2,15,13
human3_lib4.final_cell_0853,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0854,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0855,40,8,11,40,8,11,40,8,11,38,8,11,36,8,11
human3_lib4.final_cell_0856,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0857,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0858,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0859,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0860,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0861,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0862,35,8,11,35,8,11,35,8,11,35,8,11,35,8,11
human3_lib4.final_cell_0863,61,4,11,53,4,11,53,4,11,53,4,11,53,4,11
human3_lib4.final_cell_0864,52,15,19,52,15,19,52,15,19,52,15,19,2,15,13
human3_lib4.final_cell_0865,61,22,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0866,61,13,11,53,13,11,53,13,11,53,13,11,53,12,11
human3_lib4.final_cell_0867,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0868,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0869,40,8,11,40,8,11,40,8,11,38,8,11,36,8,11
human3_lib4.final_cell_0870,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0871,61,12,11,53,12,11,53,12,11,53,12,11,53,12,11
human3_lib4.final_cell_0872,61,4,11,53,4,11,53,4,11,53,4,11,53,4,11
human3_lib4.final_cell_0873,49,14,21,49,14,21,49,14,21,49,14,21,49,14,21
human3_lib4.final_cell_0874,57,8,11,57,8,11,57,8,11,57,8,11,57,8,11
human3_lib4.final_cell_0875,39,8,11,39,8,11,39,8,11,39,8,11,36,8,11
human3_lib4.final_cell_0876,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0877,36,13,11,36,13,11,36,13,11,36,13,11,36,12,11
human3_lib4.final_cell_0878,39,8,2,39,8,2,39,8,2,39,8,2,36,8,2
human3_lib4.final_cell_0879,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0880,61,23,2,53,23,2,53,23,2,53,23,2,53,23,2
human3_lib4.final_cell_0881,61,18,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0882,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0883,61,2,13,53,2,13,53,2,13,53,2,13,53,2,13
human3_lib4.final_cell_0884,61,8,1,53,8,1,53,8,1,53,8,1,53,8,1
human3_lib4.final_cell_0885,35,12,11,35,12,11,35,12,11,35,12,11,35,12,11
human3_lib4.final_cell_0886,60,10,22,60,10,22,60,10,22,60,10,22,60,10,22
human3_lib4.final_cell_0887,51,16,15,51,16,15,51,16,15,51,16,15,51,16,15
human3_lib4.final_cell_0888,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human3_lib4.final_cell_0889,36,13,11,36,13,11,36,13,11,36,13,11,36,12,11
human3_lib4.final_cell_0890,61,8,11,53,8,11,53,8,11,53,8,11,53,8,11
human3_lib4.final_cell_0891,53,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0892,33,15,19,33,15,19,33,15,19,33,15,19,2,15,13
human3_lib4.final_cell_0893,6,17,2,6,17,2,4,17,2,3,17,2,1,17,2
human3_lib4.final_cell_0894,20,26,8,20,26,8,20,26,8,16,26,8,16,26,8
human3_lib4.final_cell_0895,61,19,1,53,18,1,53,18,1,53,18,1,53,18,1
human3_lib4.final_cell_0896,36,8,11,36,8,11,36,8,11,36,8,11,36,8,11
human3_lib4.final_cell_0897,61,19,11,53,18,11,53,18,11,53,18,11,53,18,11
human3_lib4.final_cell_0898,61,8,11,53,8,11,53,8,11,53,8,11,53,8,11
human3_lib4.final_cell_0899,61,19,11,53,18,11,53,18,11,53,18,11,53,18,11
human4_lib1.final_cell_0001,30,25,2,30,25,2,30,25,2,30,25,2,18,7,2
human4_lib1.final_cell_0002,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0003,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0004,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0005,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0006,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0007,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0008,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0009,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0010,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0011,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0012,47,26,8,47,26,8,47,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0013,49,26,21,49,26,21,49,26,21,49,26,21,49,26,21
human4_lib1.final_cell_0014,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0015,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0016,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0017,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0018,30,7,18,30,7,18,30,7,18,30,7,18,18,7,18
human4_lib1.final_cell_0019,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0020,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0021,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0022,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0023,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0024,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0025,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0026,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0027,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0028,43,4,5,43,4,5,43,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0029,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0030,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0031,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0032,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0033,49,26,8,49,26,8,49,26,8,49,26,8,49,26,8
human4_lib1.final_cell_0034,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0035,60,10,22,60,10,22,60,10,22,60,10,22,60,10,22
human4_lib1.final_cell_0036,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0037,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0038,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0039,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0040,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0041,24,24,12,24,24,12,24,24,12,24,24,12,24,24,12
human4_lib1.final_cell_0042,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0043,28,9,7,28,9,7,28,5,7,28,5,7,28,5,7
human4_lib1.final_cell_0044,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0045,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0046,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0047,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0048,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0049,24,24,9,24,24,9,24,24,9,24,24,9,24,24,9
human4_lib1.final_cell_0050,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0051,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0052,19,26,8,19,26,8,19,26,8,19,26,8,16,26,8
human4_lib1.final_cell_0053,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0054,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0055,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0056,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0057,43,4,5,43,4,5,43,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0058,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0059,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0060,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0061,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0062,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0063,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0064,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0065,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0066,33,20,13,33,20,13,33,20,13,33,20,13,2,15,13
human4_lib1.final_cell_0067,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0068,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0069,42,11,5,42,11,5,42,11,5,41,11,5,41,11,5
human4_lib1.final_cell_0070,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0071,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0072,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0073,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0074,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0075,25,24,9,25,24,9,25,24,9,25,24,9,24,24,9
human4_lib1.final_cell_0076,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0077,16,20,19,16,20,19,16,20,19,16,20,19,16,15,13
human4_lib1.final_cell_0078,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0079,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0080,27,24,9,27,24,9,27,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0081,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0082,33,20,13,33,20,13,33,20,13,33,20,13,2,15,13
human4_lib1.final_cell_0083,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0084,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0085,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0086,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0087,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0088,43,4,5,43,4,5,43,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0089,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0090,41,8,5,41,8,5,41,8,5,41,8,5,41,8,5
human4_lib1.final_cell_0091,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0092,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0093,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0094,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0095,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0096,60,10,22,60,10,22,60,10,22,60,10,22,60,10,22
human4_lib1.final_cell_0097,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0098,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0099,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0100,27,24,9,27,24,9,27,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0101,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0102,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0103,27,24,9,27,24,9,27,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0104,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0105,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0106,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0107,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0108,28,9,7,28,9,7,28,5,7,28,5,7,28,5,7
human4_lib1.final_cell_0109,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0110,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0111,19,14,8,19,14,8,19,14,8,19,14,8,16,14,8
human4_lib1.final_cell_0112,55,24,20,55,24,20,55,24,20,55,24,20,55,24,20
human4_lib1.final_cell_0113,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0114,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0115,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0116,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0117,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0118,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0119,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0120,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0121,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0122,44,4,16,44,4,16,44,4,16,44,4,16,44,4,16
human4_lib1.final_cell_0123,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0124,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0125,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0126,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0127,30,28,18,30,28,18,30,17,18,30,17,18,18,17,18
human4_lib1.final_cell_0128,32,20,13,32,20,13,32,20,13,32,20,13,2,15,13
human4_lib1.final_cell_0129,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0130,27,24,9,27,24,9,27,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0131,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0132,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0133,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0134,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0135,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0136,28,9,7,28,9,7,28,5,7,28,5,7,28,5,7
human4_lib1.final_cell_0137,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0138,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0139,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0140,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0141,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0142,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0143,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0144,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0145,60,10,22,60,10,22,60,10,22,60,10,22,60,10,22
human4_lib1.final_cell_0146,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0147,30,25,18,30,25,18,30,25,18,30,25,18,18,7,18
human4_lib1.final_cell_0148,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0149,16,26,8,16,26,8,16,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0150,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0151,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0152,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0153,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0154,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0155,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0156,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0157,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0158,46,26,8,46,26,8,46,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0159,21,13,9,21,13,9,21,13,9,21,13,9,21,12,9
human4_lib1.final_cell_0160,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0161,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0162,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0163,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0164,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0165,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0166,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0167,26,24,9,26,24,9,26,24,9,26,24,9,21,24,9
human4_lib1.final_cell_0168,28,23,7,28,23,7,28,23,7,28,23,7,28,23,7
human4_lib1.final_cell_0169,41,4,5,41,4,5,41,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0170,55,1,4,55,1,4,55,1,4,55,1,4,55,1,4
human4_lib1.final_cell_0171,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0172,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0173,22,24,9,22,24,9,22,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0174,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0175,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0176,42,11,5,42,11,5,42,11,5,41,11,5,41,11,5
human4_lib1.final_cell_0177,23,24,9,23,24,9,23,24,9,22,24,9,21,24,9
human4_lib1.final_cell_0178,17,26,8,17,26,8,17,26,8,16,26,8,16,26,8
human4_lib1.final_cell_0179,44,11,16,44,11,16,44,11,16,44,11,16,44,11,16
human4_lib1.final_cell_0180,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
human4_lib1.final_cell_0181,49,26,8,49,26,8,49,26,8,49,26,8,49,26,8
human4_lib1.final_cell_0182,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0183,3,25,2,3,25,2,3,25,2,3,25,2,1,7,2
human4_lib1.final_cell_0184,28,27,7,28,27,7,28,27,7,28,27,7,28,23,7
human4_lib1.final_cell_0185,28,11,7,28,11,7,28,11,7,28,11,7,28,11,7
human4_lib1.final_cell_0186,42,4,5,42,4,5,42,4,5,41,4,5,41,4,5
