cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human3_lib4.final_cell_0123,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0124,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0125,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0126,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0127,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0128,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0129,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0130,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0131,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0132,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0133,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0134,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0135,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0136,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0137,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0138,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0139,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0140,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0141,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0142,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0143,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0144,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0145,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0146,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0147,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0148,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0149,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0150,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,25,7,11,23,7,11,23,7,11,23,7,11,22,7,11,22,7,11,22,7,11,22,7,11,22,7,11,22,7,11,22,7,11,22,7,11
human3_lib4.final_cell_0151,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0152,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0153,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0154,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0155,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0156,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0157,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0158,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0159,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0160,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0161,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0162,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0163,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0164,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0165,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4
human3_lib4.final_cell_0167,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0168,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0169,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0170,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0171,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0172,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0173,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0174,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0175,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0176,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0177,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0178,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0179,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0180,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0181,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0182,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0183,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0184,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8,27,16,8
human3_lib4.final_cell_0185,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0186,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0187,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0188,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0189,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0190,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0191,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0192,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5,23,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5
human3_lib4.final_cell_0193,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0194,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0195,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0196,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0197,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0198,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0199,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0200,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,28,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0201,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0202,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0203,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0204,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0205,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0206,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0207,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0208,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0209,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0210,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib4.final_cell_0211,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0212,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib4.final_cell_0213,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0214,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib4.final_cell_0215,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib4.final_cell_0216,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0217,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib4.final_cell_0218,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
