sc3.sc3_0,sc3.sc3_0.05,sc3.sc3_0.1,sc3.sc3_0.15,sc3.sc3_0.2,sc3.sc3_0.25,sc3.sc3_0.3,sc3.sc3_0.35,sc3.sc3_0.4,sc3.sc3_0.45,sc3.sc3_0.5,sc3.sc3_0.55,sc3.sc3_0.6,sc3.sc3_0.65,sc3.sc3_0.7,sc3.sc3_0.75,sc3.sc3_0.8,sc3.sc3_0.85,sc3.sc3_0.9,sc3.sc3_0.95,sc3.sc3_1,Monocle.Monocle_0,Monocle.Monocle_0.05,Monocle.Monocle_0.1,Monocle.Monocle_0.15,Monocle.Monocle_0.2,Monocle.Monocle_0.25,Monocle.Monocle_0.3,Monocle.Monocle_0.35,Monocle.Monocle_0.4,Monocle.Monocle_0.45,Monocle.Monocle_0.5,Monocle.Monocle_0.55,Monocle.Monocle_0.6,Monocle.Monocle_0.65,Monocle.Monocle_0.7,Monocle.Monocle_0.75,Monocle.Monocle_0.8,Monocle.Monocle_0.85,Monocle.Monocle_0.9,Monocle.Monocle_0.95,Monocle.Monocle_1,Seurat.Seurat_0,Seurat.Seurat_0.05,Seurat.Seurat_0.1,Seurat.Seurat_0.15,Seurat.Seurat_0.2,Seurat.Seurat_0.25,Seurat.Seurat_0.3,Seurat.Seurat_0.35,Seurat.Seurat_0.4,Seurat.Seurat_0.45,Seurat.Seurat_0.5,Seurat.Seurat_0.55,Seurat.Seurat_0.6,Seurat.Seurat_0.65,Seurat.Seurat_0.7,Seurat.Seurat_0.75,Seurat.Seurat_0.8,Seurat.Seurat_0.85,Seurat.Seurat_0.9,Seurat.Seurat_0.95,Seurat.Seurat_1,cells
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_G13
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G14
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_G15
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G16
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G17
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G18
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G19
2,2,2,2,2,2,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G2
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G20
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,24,23,23,22,21,14,10,10,10,10,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G21
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G22
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G24
2,2,2,2,2,2,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G3
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_G4
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_G5
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_G6
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,11,10,10,10,10,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_G7
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,12,11,11,11,10,9,9,9,7,5,5,5,5,5,1,1,1,1,1,1,1,10,9,9,9,9,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,HP1509101_G8
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1509101_G9
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,23,22,22,21,20,5,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H1
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H10
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H11
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H12
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H13
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H14
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_H15
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,15,14,14,14,14,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H16
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,24,23,23,22,21,14,10,10,10,10,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H17
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H18
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H19
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H2
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,17,16,16,16,14,13,13,12,10,8,8,7,7,7,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H20
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H21
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H22
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H24
5,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H3
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H4
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1509101_H5
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H6
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H7
5,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_H8
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_H9
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_I1
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I10
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,13,13,12,11,11,10,8,6,6,6,6,6,1,1,1,1,1,1,1,20,19,19,19,18,12,9,9,9,9,6,6,6,6,1,1,1,1,1,1,1,HP1509101_I11
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I12
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I13
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I14
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_I15
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I16
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,24,23,23,22,21,14,10,10,10,10,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I17
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I18
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_I19
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_I2
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I20
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I21
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I22
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I24
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,12,11,11,11,10,9,9,9,7,5,5,5,5,5,1,1,1,1,1,1,1,10,9,9,9,9,7,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,HP1509101_I3
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_I4
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I5
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I6
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_I7
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_I8
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_I9
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_J1
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J10
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J11
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J12
5,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J13
10,8,8,8,8,8,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,13,12,12,12,11,10,10,7,5,5,5,5,5,5,1,1,1,1,1,1,1,21,20,20,20,19,13,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J14
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J15
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J16
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J17
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J18
3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,16,15,15,15,15,9,7,7,7,7,4,4,4,4,1,1,1,1,1,1,1,HP1509101_J19
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,19,18,18,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J2
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J20
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,11,10,10,10,10,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J21
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J22
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J23
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J24
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J3
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J4
2,2,2,2,2,2,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J5
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_J6
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_J7
14,11,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J8
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_J9
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,9,8,8,8,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,6,5,5,5,5,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_K1
1,1,1,1,1,1,1,5,5,5,4,4,1,1,1,1,1,1,1,1,1,20,19,19,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,HP1509101_K10
9,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,21,20,20,18,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,7,6,6,6,6,8,6,6,6,6,3,3,3,3,1,1,1,1,1,1,1,HP1509101_K11
17,10,10,10,10,10,8,7,7,7,6,6,1,1,1,1,1,1,1,1,1,18,17,17,17,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,HP1509101_K12
16,12,11,11,11,11,9,6,6,6,5,5,1,1,1,1,1,1,1,1,1,16,15,15,15,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,13,12,12,12,12,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,HP1509101_K13
