cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1526901T2D_F7,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,9,9,2,6,17,2,9,2,6,17,2,9,2,6,17,2
HP1526901T2D_F8,1,14,2,2,24,1,14,2,2,24,1,7,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,2,24,1,5,2,1,2
HP1526901T2D_F9,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,16,23,3,3,18,9,23,3,3,18,2,23,3,3,18,2,23,3,3,1,2
HP1526901T2D_G1,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,16,9,2,6,9,9,9,2,6,9,2,9,2,6,9,2,9,2,6,9,2
HP1526901T2D_G10,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,11,23,10,3,10,9,23,10,3,10,2,23,10,3,1,2,23,10,3,1,2
HP1526901T2D_G11,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,2,15,18,1,2,1,15
HP1526901T2D_G13,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,8,20,23,11,3,1,20,23,11,3,1,2
HP1526901T2D_G14,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,14,22,23,11,3,1,22,23,11,3,1,22,23,11,3,1,22
HP1526901T2D_G16,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,2,2,23,10,3,1,2
HP1526901T2D_G17,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,19,14,8,13,16,2
HP1526901T2D_G18,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,11,7,23,3,3,1,2,23,3,3,1,2
HP1526901T2D_G19,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,16,9,2,6,2,9,9,2,6,2,2,9,2,6,2,2,9,2,6,1,2
HP1526901T2D_G2,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10,13,6,7,23,10
HP1526901T2D_G21,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,13,14,9,13,6,9,14,9,13,1,2,14,9,13,1,2,14,9,13,1,2
HP1526901T2D_G22,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,18,1,5,2,17,9,1,5,2,17,2,1,5,2,17,2,1,5,2,17,2
HP1526901T2D_G23,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22,13,6,7,23,22
HP1526901T2D_G24,1,7,2,22,2,1,7,2,22,2,1,7,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,22,2,1,5,2,1,2
HP1526901T2D_G4,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,11,14,9,13,4,9,14,9,13,4,2,14,9,13,4,2,14,9,13,1,2
HP1526901T2D_G7,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,16,23,10,3,22,9,23,10,3,22,2,23,10,3,22,2,23,10,3,1,2
HP1526901T2D_G8,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,13,14,23,11,3,1,14,23,11,3,1,14,23,11,3,1,14
HP1526901T2D_G9,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2
HP1526901T2D_H10,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,5,14,8,13,2,2,14,8,13,2,2,14,8,13,1,2
HP1526901T2D_H12,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,6,5,23,11,3,1,2,23,11,3,1,2,23,11,3,1,2
HP1526901T2D_H14,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,16,14,9,13,8,9,14,9,13,8,2,14,9,13,1,2,14,9,13,1,2
HP1526901T2D_H16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,16,9,2,6,12,9,9,2,6,12,2,9,2,6,12,2,9,2,6,12,2
HP1526901T2D_H17,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,2,19,23,11,3,1,2
HP1526901T2D_H18,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8,13,6,7,7,8
HP1526901T2D_H19,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,16,23,10,3,5,9,23,10,3,5,2,23,10,3,5,2,23,10,3,1,2
HP1526901T2D_H2,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,12,13,12,22,20,11,13,8,22,20,11,13,8,22,20,11,13,8,22,20,11,13,8,22,20,11,13,8,22,20,11,13,8,22,20,3,13,8,1,2
HP1526901T2D_H20,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,18,10,14,8,13,1,10
HP1526901T2D_H21,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1,1,5,2,24,1
HP1526901T2D_H22,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,18,1,14,8,13,1,1
HP1526901T2D_H23,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,4,10,9,2,6,1,10
HP1526901T2D_H24,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,3,8,14,9,13,1,8,14,9,13,1,8,14,9,13,1,8
HP1526901T2D_H3,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,11,9,2,6,13,9,9,2,6,1,2,9,2,6,1,2,9,2,6,1,2
HP1526901T2D_H4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4,14,8,13,12,4
HP1526901T2D_H5,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,8,8,1,5,2,1,8,1,5,2,1,8
HP1526901T2D_H6,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,16,23,10,3,9,9,23,10,3,9,2,23,10,3,9,2,23,10,3,9,2
HP1526901T2D_H8,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,20,1,5,2,24,2
HP1526901T2D_H9,1,7,2,11,25,1,7,2,11,25,1,7,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,25,1,5,2,11,9,1,5,2,11,2,1,5,2,1,2,1,5,2,1,2
HP1526901T2D_I1,1,7,2,2,22,1,7,2,2,22,1,7,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,2,22,1,5,2,1,22
HP1526901T2D_I10,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,12,13,6,7,24,2
HP1526901T2D_I11,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,19,13,6,7,23,2
HP1526901T2D_I12,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,12,13,12,23,25,11,13,8,23,25,11,13,8,23,25,11,13,8,23,25,11,13,8,23,9,11,13,8,23,2,11,13,8,23,2,3,13,8,23,2
HP1526901T2D_I13,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14,14,9,13,20,14
HP1526901T2D_I14,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,2,19,23,3,3,1,2
HP1526901T2D_I15,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,13,23,3,3,21,9,23,3,3,21,2,23,3,3,21,2,23,3,3,1,2
HP1526901T2D_I16,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8,23,10,3,24,8
HP1526901T2D_I17,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,12,13,12,9,5,11,13,8,9,5,11,13,8,9,5,11,13,8,9,5,11,13,8,9,5,11,13,8,9,2,11,13,8,9,2,3,13,8,9,2
HP1526901T2D_I18,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3,13,6,7,20,3
HP1526901T2D_I19,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,22,4,13,6,7,1,4
HP1526901T2D_I20,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8,14,9,13,24,8
HP1526901T2D_I21,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,13,23,11,3,2,9,23,11,3,2,2,23,11,3,2,2,23,11,3,1,2
HP1526901T2D_I22,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,16,14,9,13,4,9,14,9,13,4,2,14,9,13,4,2,14,9,13,1,2
HP1526901T2D_I24,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,19,9,2,6,20,2
HP1526901T2D_I3,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,10,8,14,9,13,1,8,14,9,13,1,8
HP1526901T2D_I4,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,5,12,23,10,3,1,2
HP1526901T2D_I5,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,21,14,14,4,13,1,14
HP1526901T2D_I6,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,25,14,23,11,3,1,14,23,11,3,1,14,23,11,3,1,14
