cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1525301T2D_D15,4,19,2,15,25,4,19,2,15,25,4,18,2,15,25,4,18,2,15,25,4,18,2,15,25,4,18,2,15,25,4,18,2,15,25,4,18,2,15,25,4,18,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,15,25,4,16,2,9,25,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_D19,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,8,34,17,20,7,2,1,17,20,7,2,1,17,20,7,1,1
HP1525301T2D_D2,4,19,2,15,22,4,19,2,15,22,4,18,2,15,22,4,18,2,15,22,4,18,2,15,22,4,18,2,15,22,4,18,2,15,22,4,18,2,15,22,4,18,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,15,22,4,16,2,9,22,4,16,2,2,22,4,16,2,2,22,4,1,2,2,22,4,1,2,1,22
HP1525301T2D_D21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,20,21,30,14,15,2,21,30,14,15,2,21,30,14,15,1,21
HP1525301T2D_D22,4,19,2,29,28,4,19,2,29,28,4,18,2,29,28,4,18,2,29,28,4,18,2,29,28,4,18,2,29,28,4,18,2,29,28,4,18,2,29,28,4,18,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,28,4,16,2,29,1,4,16,2,29,1,4,1,2,29,1,4,1,2,1,1
HP1525301T2D_D23,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,4,23,7,12,20,1,22,7,12,2,1,22,7,12,2,1,22,7,12,1,1
HP1525301T2D_D3,4,19,2,16,24,4,19,2,16,24,4,18,2,16,24,4,18,2,16,24,4,18,2,16,24,4,18,2,16,24,4,18,2,16,24,4,18,2,16,24,4,18,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,16,24,4,16,2,9,24,4,16,2,2,24,4,16,2,2,24,4,1,2,2,24,4,1,2,1,1
HP1525301T2D_D4,4,19,2,7,7,4,19,2,7,7,4,18,2,7,7,4,18,2,7,7,4,18,2,7,7,4,18,2,7,7,4,18,2,7,7,4,18,2,7,7,4,18,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,16,2,7,7,4,1,2,7,7,4,1,2,7,7
HP1525301T2D_D6,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,14,35,25,19,8,8,35,25,19,8,8,35,25,19,8,8,35,25,19,8,8,35,1,19,8,8,2,1,19,8,8,2,1,19,8,8,1,1
HP1525301T2D_D8,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,18,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,12,4,16,2,11,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_D9,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,16,15,33,17,3,9,15,33,17,3,2,15,33,17,3,2,1,33,17,3,2,1,33,17,3,1,1
HP1525301T2D_E1,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,24,3,33,11,3,9,3,33,11,3,2,3,33,11,3,2,3,33,11,3,2,3,33,11,3,1,3
HP1525301T2D_E11,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,5,16,2,15,12,4,16,2,15,12,4,16,2,15,12,4,16,2,15,12,4,16,2,15,12,4,16,2,15,12,4,16,2,9,12,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_E12,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,25,30,14,15,19,1,30,14,15,19,1,30,14,15,19,1,30,14,15,19,1
HP1525301T2D_E13,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,23,21,33,17,3,9,21,33,17,3,2,21,33,17,3,2,21,33,17,3,2,21,33,17,3,1,21
HP1525301T2D_E15,4,19,2,16,1,4,19,2,16,1,4,18,2,16,1,4,18,2,16,1,4,18,2,16,1,4,18,2,16,1,4,18,2,16,1,4,18,2,16,1,4,18,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,16,1,4,16,2,9,1,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_E16,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,16,19,33,17,3,9,19,33,17,3,2,19,33,17,3,2,1,33,17,3,2,1,33,17,3,1,1
HP1525301T2D_E17,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,18,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,24,30,4,16,2,9,30,4,16,2,2,30,4,16,2,2,30,4,1,2,2,30,4,1,2,1,30
HP1525301T2D_E19,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,13,2,6,8,4,12,2,6,8,4,12,2,6,8,4,12,2,6,8,1,12,2,6,2,1,12,2,6,2,1,12,2,6,1,1
HP1525301T2D_E2,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,13,14,24,17,19,8,14,24,17,19,8,8,24,17,19,8,8,24,17,19,8,8,9,17,19,8,8,2,17,19,8,8,2,1,19,8,8,2,1,19,8,8,1,1
HP1525301T2D_E22,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,6,33,15,3,7,1,33,15,3,7,1
HP1525301T2D_E23,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,9,2,33,15,3,2,2,33,15,3,2,1,33,15,3,2,1,33,15,3,1,1
HP1525301T2D_E24,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,11,30,14,15,35,10,30,14,15,35,1,30,14,15,2,1,30,14,15,2,1,30,14,15,1,1
HP1525301T2D_E3,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,13,2,6,13,6,12,2,6,13,6,12,2,6,13,6,12,2,6,13,6,12,2,6,2,6,12,2,6,2,1,12,2,6,1,1
HP1525301T2D_E5,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,26,15,30,14,15,2,1,30,14,15,2,1,30,14,15,1,1
HP1525301T2D_E7,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,5,23,33,17,3,1,1
HP1525301T2D_E8,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,19,33,4,10,22,1,33,4,10,22,1,33,4,10,22,1
HP1525301T2D_F10,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,14,6,16,19,8,8,6,16,19,8,8,6,16,19,8,8,6,10,19,8,8,6,1,19,8,8,6,1,19,8,8,2,1,19,8,8,1,1
HP1525301T2D_F12,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,18,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,15,13,4,16,2,9,13,4,16,2,2,13,4,16,2,2,13,4,1,2,2,13,4,1,2,1,13
HP1525301T2D_F13,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,10,32,5,13,21,1,32,5,13,21,1,32,5,13,21,1,32,5,13,1,1
HP1525301T2D_F15,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,28,23,12,12,30,1,22,12,12,30,1,22,12,12,30,1,22,12,12,30,1
HP1525301T2D_F16,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,5,16,2,34,3,4,16,2,34,3,4,16,2,34,3,4,16,2,34,3,4,16,2,34,3,4,16,2,34,3,4,16,2,9,3,4,16,2,2,3,4,16,2,2,3,4,1,2,2,3,4,1,2,1,3
HP1525301T2D_F19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,34,19,33,17,3,9,19,33,17,3,2,19,33,17,3,2,1,33,17,3,2,1,33,17,3,1,1
HP1525301T2D_F2,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,4,33,15,3,26,1,33,15,3,2,1,33,15,3,2,1,33,15,3,1,1
HP1525301T2D_F21,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,18,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,8,19,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_F23,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,8,23,12,12,20,1,22,12,12,2,1,22,12,12,2,1,22,12,12,1,1
HP1525301T2D_F24,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,21,30,30,14,15,1,30
HP1525301T2D_F3,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,13,14,33,16,19,8,14,33,16,19,8,8,33,16,19,8,8,33,16,19,8,8,33,10,19,8,8,33,1,19,8,8,33,1,19,8,8,33,1,19,8,8,1,1
HP1525301T2D_F4,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,32,33,15,3,30,1,33,15,3,30,1,33,15,3,30,1
HP1525301T2D_F5,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,14,21,8,19,8,8,21,8,19,8,8,21,8,19,8,8,21,8,19,8,8,21,1,19,8,8,21,1,19,8,8,21,1,19,8,8,1,1
HP1525301T2D_F7,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35,30,14,15,28,35
HP1525301T2D_F8,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,18,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,9,35,4,16,2,2,35,4,16,2,2,35,4,1,2,2,35,4,1,2,1,35
HP1525301T2D_G1,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,3,19,33,9,3,2,1,33,9,3,2,1,33,9,3,1,1
HP1525301T2D_G10,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,16,2,33,7,4,1,2,33,7,4,1,2,1,7
HP1525301T2D_G11,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,23,18,33,10,3,9,18,33,10,3,2,1,33,10,3,2,1,33,10,3,2,1,33,10,3,1,1
HP1525301T2D_G13,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,18,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,16,2,19,3,4,1,2,19,3,4,1,2,19,3
HP1525301T2D_G14,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,18,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,35,24,4,16,2,2,24,4,1,2,2,24,4,1,2,1,1
HP1525301T2D_G15,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,34,1,33,15,3,9,1,33,15,3,2,1,33,15,3,2,1,33,15,3,2,1,33,15,3,1,1
HP1525301T2D_G17,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,13,14,23,22,19,8,14,23,22,19,8,8,23,22,19,8,8,23,22,19,8,8,9,22,19,8,8,2,22,19,8,8,2,22,19,8,8,2,22,19,8,8,1,22
HP1525301T2D_G18,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3,33,15,3,7,3
HP1525301T2D_G19,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31,33,10,3,31,31
HP1525301T2D_G20,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,18,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,16,2,7,27,4,1,2,7,27,4,1,2,7,27
HP1525301T2D_G21,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,18,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,34,10,4,16,2,9,10,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_G22,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,15,20,33,9,3,9,20,33,9,3,2,20,33,9,3,2,1,33,9,3,2,1,33,9,3,1,1
HP1525301T2D_G23,13,3,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,13,2,6,16,26,12,2,6,16,26,12,2,6,9,26,12,2,6,2,1,12,2,6,2,1,12,2,6,2,1,12,2,6,1,1
HP1525301T2D_G3,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,10,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_G4,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,26,17,33,9,3,2,1,33,9,3,2,1,33,9,3,1,1
HP1525301T2D_G5,4,19,2,27,10,4,19,2,27,10,4,18,2,27,10,4,18,2,27,10,4,18,2,27,10,4,18,2,27,10,4,18,2,27,10,4,18,2,27,10,4,18,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,27,10,4,16,2,9,10,4,16,2,2,1,4,16,2,2,1,4,1,2,2,1,4,1,2,1,1
HP1525301T2D_G8,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,28,23,12,12,3,1,22,12,12,2,1,22,12,12,2,1,22,12,12,1,1
