cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human4_lib3.final_cell_0322,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,7,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15,5,3,6,26,15
human4_lib3.final_cell_0323,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,12,31,23,8,8,1
human4_lib3.final_cell_0324,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,33,6,24,17,12,6,1,24,17,12,1,1
human4_lib3.final_cell_0325,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,29,34,17,8,7,6,34,17,8,7,1,34
human4_lib3.final_cell_0326,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,24,14,5,3,6,1,14
human4_lib3.final_cell_0327,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32,3,20,12,12,32
human4_lib3.final_cell_0328,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,25,8,7,4,33,17,8,7,4,33,17,8,7,4,33,17,8,7,4,33,17,8,7,4,33
human4_lib3.final_cell_0329,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,22,32,3,20,12,1,32
human4_lib3.final_cell_0330,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,24,7,2,1,17,8,7,2,1,17,8,7,2,1,17,8,7,2,1,17,8,7,2,1,17,8,7,2,1,17,8,7,2,1,17,8,7,2,1
human4_lib3.final_cell_0331,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,20,6,5,3,6,6,1,5,3,6,1,1
human4_lib3.final_cell_0332,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,34,12,3,25,12,1,1
human4_lib3.final_cell_0333,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,19,3,25,12,21,1,3,25,12,21,1
human4_lib3.final_cell_0334,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,35,31,27,8,19,1,31,27,8,1,1
human4_lib3.final_cell_0335,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,6,27,21,22,16,1,27
human4_lib3.final_cell_0336,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,10,21,22,16,28,1,21,22,16,28,1,21,22,16,28,1
human4_lib3.final_cell_0337,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,29,4,24,8,21,6,1,24,8,21,1,1
human4_lib3.final_cell_0338,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,16,31,27,8,24,1,31,27,8,1,1
human4_lib3.final_cell_0339,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,25,26,7,35,23,17,8,7,35,23,17,8,7,35,23,17,8,7,6,23,17,8,7,1,23
human4_lib3.final_cell_0340,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,29,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,11,22,3,20,12,1,1
human4_lib3.final_cell_0341,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,3,31,31,27,8,1,1
human4_lib3.final_cell_0342,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,4,17,8,7,37,1,17,8,7,1,1
human4_lib3.final_cell_0343,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,29,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25,3,20,12,16,25
human4_lib3.final_cell_0344,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,19,25,28,23,9,1,25
human4_lib3.final_cell_0345,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,23,7,16,28,15,6,7,16,28,15,1,1
human4_lib3.final_cell_0346,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,7,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,7,5,3,6,21,1
human4_lib3.final_cell_0347,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,4,13,12,37,20,3,13,12,1,1
human4_lib3.final_cell_0348,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,25,8,7,28,2,17,8,7,28,2,17,8,7,28,2,17,8,7,28,1,17,8,7,28,1
human4_lib3.final_cell_0349,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,8,16,28,15,36,1
human4_lib3.final_cell_0350,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,20,38,17,8,7,6,38,17,8,7,1,1
human4_lib3.final_cell_0351,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,29,2,31,27,8,6,1,31,27,8,1,1
human4_lib3.final_cell_0352,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,22,20,31,23,8,1,1
human4_lib3.final_cell_0353,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,19,31,27,8,34,1,31,27,8,1,1
human4_lib3.final_cell_0354,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15,21,22,16,27,15
human4_lib3.final_cell_0355,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,29,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,33,24,3,20,12,6,24,3,20,12,1,24
human4_lib3.final_cell_0356,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24,31,6,8,31,24
human4_lib3.final_cell_0357,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34,31,6,8,5,34
human4_lib3.final_cell_0358,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,35,1,31,23,8,6,1,31,23,8,1,1
human4_lib3.final_cell_0359,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,29,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,17,3,20,12,11,1,3,20,12,1,1
human4_lib3.final_cell_0360,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,29,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,38,12,3,20,12,6,12,3,20,12,1,1
human4_lib3.final_cell_0361,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,29,31,27,8,8,1
human4_lib3.final_cell_0362,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,22,3,25,12,27,1
human4_lib3.final_cell_0363,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,3,25,3,25,12,1,25
human4_lib3.final_cell_0364,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,10,31,6,3,38,1,31,6,3,6,1,31,6,3,1,1
human4_lib3.final_cell_0365,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,29,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,18,34,31,20,8,6,34,31,20,8,1,34
human4_lib3.final_cell_0366,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,29,12,1,10,3,20,12,1,10,3,20,12,1,10,3,20,12,1,10,3,20,12,1,10,3,20,12,1,10,3,20,12,1,10,3,20,12,1,1,3,20,12,1,1,3,20,12,1,1
human4_lib3.final_cell_0367,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24,31,23,8,1,24
human4_lib3.final_cell_0368,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,9,14,31,11,8,1,14
human4_lib3.final_cell_0369,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,29,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,35,5,3,20,12,6,5,3,20,12,1,5
human4_lib3.final_cell_0370,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15,31,27,8,12,15
human4_lib3.final_cell_0371,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,29,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32,3,20,12,26,32
human4_lib3.final_cell_0372,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,7,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,17,5,3,6,5,1,5,3,6,5,1
human4_lib3.final_cell_0373,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,38,4,31,6,8,6,1,31,6,8,1,1
human4_lib3.final_cell_0374,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,11,29,31,23,8,1,1
human4_lib3.final_cell_0375,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,29,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,23,19,3,20,12,6,1,3,20,12,1,1
human4_lib3.final_cell_0376,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,4,19,12,13,32,1,19,12,13,32,1
human4_lib3.final_cell_0377,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,10,27,31,27,8,1,27
human4_lib3.final_cell_0378,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,29,7,16,28,15,6,7,16,28,15,1,1
human4_lib3.final_cell_0379,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,19,11,3,25,12,1,11
