cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
human4_lib1.final_cell_0405,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,18,37,31,6,8,2,3,31,6,8,2,2
human4_lib1.final_cell_0406,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,6,3,6,5,22,5,3,6,5,22,5,3,6,5,22,5,3,6,5,22,5,3,6,5,22,5,3,6,5,22,5,3,6,5,22,5,3,6,2,3,5,3,6,2,2
human4_lib1.final_cell_0407,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7,30,6,3,36,7
human4_lib1.final_cell_0408,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,26,7,3,25,12,2,7,3,25,12,2,7
human4_lib1.final_cell_0409,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,21,19,31,17,8,2,19,31,17,8,2,2
human4_lib1.final_cell_0410,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,17,32,31,2,8,2,32,31,2,8,2,32
human4_lib1.final_cell_0411,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,27,29,31,27,8,2,29
human4_lib1.final_cell_0412,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36,31,27,8,22,36
human4_lib1.final_cell_0413,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20,17,8,7,2,20
human4_lib1.final_cell_0414,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27,31,27,8,14,27
human4_lib1.final_cell_0415,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16,31,27,8,12,16
human4_lib1.final_cell_0416,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,9,4,3,20,12,2,4,3,20,12,2,2
human4_lib1.final_cell_0417,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,9,15,31,27,8,2,3,31,27,8,2,2
human4_lib1.final_cell_0418,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7,31,6,8,10,7
human4_lib1.final_cell_0419,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,7,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,38,5,3,6,33,3,5,3,6,2,2
human4_lib1.final_cell_0420,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,24,7,6,15,17,8,7,6,15,17,8,7,6,15,17,8,7,6,15,17,8,7,6,15,17,8,7,6,3,17,8,7,6,2
human4_lib1.final_cell_0421,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,29,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,21,3,20,4,35,3,3,20,4,35,2
human4_lib1.final_cell_0422,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,20,31,17,8,7,2,2
human4_lib1.final_cell_0423,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33,31,2,8,34,33
human4_lib1.final_cell_0424,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18,3,20,12,35,18
human4_lib1.final_cell_0425,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,13,30,23,9,14,2,30
human4_lib1.final_cell_0426,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13,31,27,8,30,13
human4_lib1.final_cell_0427,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,33,32,29,6,3,2,32
human4_lib1.final_cell_0428,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,22,3,20,12,12,3,3,20,12,12,2
human4_lib1.final_cell_0429,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,17,23,31,27,8,2,23,31,27,8,2,2
human4_lib1.final_cell_0430,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,19,31,6,8,34,2
human4_lib1.final_cell_0431,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,25,38,31,27,8,2,3,31,27,8,2,2
human4_lib1.final_cell_0432,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,8,31,27,8,14,2
human4_lib1.final_cell_0433,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,23,30,6,8,14,2
human4_lib1.final_cell_0434,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,12,31,27,8,12,2
human4_lib1.final_cell_0435,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6,9,13,1,35,6
human4_lib1.final_cell_0436,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,25,6,32,27,8,2,6,31,27,8,2,6
human4_lib1.final_cell_0437,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2,16,28,15,1,2
human4_lib1.final_cell_0438,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,15,17,8,7,2,3,17,8,7,2,2
human4_lib1.final_cell_0439,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,24,7,29,2,17,8,7,29,2,17,8,7,29,2,17,8,7,29,2,17,8,7,29,2,17,8,7,2,2,17,8,7,2,2
human4_lib1.final_cell_0440,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36,19,12,13,6,36
human4_lib1.final_cell_0441,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,29,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,18,14,3,20,12,2,14,3,20,12,2,14
human4_lib1.final_cell_0442,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,18,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,9,3,3,13,12,2,3,3,13,12,2,2
human4_lib1.final_cell_0443,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,29,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,31,3,20,12,1,2
human4_lib1.final_cell_0444,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,25,27,31,27,8,2,27,31,27,8,2,27
human4_lib1.final_cell_0445,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,29,19,30,23,11,2,19,30,23,11,2,2
human4_lib1.final_cell_0446,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,25,10,7,31,37,17,10,7,31,37,17,10,7,31,37,17,10,7,31,3,17,10,7,31,2
human4_lib1.final_cell_0447,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,22,12,13,1,15,19,12,13,1,15,19,12,13,1,15,19,12,13,1,15,19,12,13,1,15,19,12,13,1,3,19,12,13,1,2
human4_lib1.final_cell_0448,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,38,3,20,12,14,3,3,20,12,14,2
human4_lib1.final_cell_0449,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,13,6,16,28,15,2,6
human4_lib1.final_cell_0450,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,20,12,18,21,24,19,12,13,21,24,19,12,13,2,3,19,12,13,2,2
human4_lib1.final_cell_0451,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6,31,27,8,12,6
human4_lib1.final_cell_0452,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,18,30,24,8,21,2,30,24,8,21,2,30
human4_lib1.final_cell_0453,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,7,6,35,2,6,3,6,35,2,6,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2,5,3,6,35,2
human4_lib1.final_cell_0454,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,31,31,28,8,1,2
human4_lib1.final_cell_0455,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,23,21,22,16,8,2
human4_lib1.final_cell_0456,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,17,31,11,3,30,2
human4_lib1.final_cell_0457,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29,3,25,12,24,29
human4_lib1.final_cell_0458,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,11,16,28,15,6,2
human4_lib1.final_cell_0459,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,9,14,31,6,8,2,14,31,6,8,2,14
human4_lib1.final_cell_0460,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,29,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,26,3,20,12,8,2
human4_lib1.final_cell_0461,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,11,31,27,8,36,2
human4_lib1.final_cell_0462,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,24,7,28,17,17,8,7,28,17,17,8,7,28,17,17,8,7,28,17,17,8,7,28,17,17,8,7,28,17,17,8,7,2,2
