cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1509101_J8,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19,22,9,4,3,19
HP1509101_J9,4,7,5,25,13,4,7,5,25,13,4,7,5,25,13,4,6,5,25,13,1,6,5,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,13,1,6,2,25,4,1,6,2,25,4,1,6,2,25,4,1,6,2,1,4,1,6,2,1,3
HP1509101_K10,4,7,5,25,19,4,7,5,25,19,4,7,5,25,19,4,6,5,25,19,1,6,5,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,25,19,1,6,2,1,19,1,6,2,1,19
HP1509101_K15,4,6,5,22,6,4,6,5,22,6,4,6,5,22,6,4,6,5,22,6,1,6,5,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,22,6,1,6,2,1,6,1,6,2,1,3
HP1509101_K19,4,6,5,19,5,4,6,5,19,5,4,6,5,19,5,4,6,5,19,5,1,6,5,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,5,1,6,2,19,4,1,6,2,19,4,1,6,2,19,4,1,6,2,1,4,1,6,2,1,3
HP1509101_K22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,22,22,10,4,22,4,22,10,4,22,4,22,10,4,22,4,22,10,4,1,4,22,10,4,1,3
HP1509101_K9,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,19,4,11,1,13,16,4,11,1,13,14,4,11,1,4,14,4,11,1,4,14,4,11,1,4,14,4,11,1,4,14,4,11,1,3
HP1509101_L11,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,22,22,3,4,6,4,22,3,4,6,4,22,3,4,6,4,22,3,4,6,4,22,3,4,6,3
HP1509101_L13,4,7,5,7,13,4,7,5,7,13,4,7,5,7,13,4,6,5,7,13,1,6,5,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,13,1,6,2,7,4,1,6,2,7,4,1,6,2,7,4,1,6,2,7,4,1,6,2,7,3
HP1509101_L14,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,19,4,11,15,15,16,4,11,15,15,14,4,11,15,15,14,4,11,15,15,14,4,11,15,15,14,4,11,15,15,14,4,11,15,15
HP1509101_L16,4,7,5,1,3,4,7,5,1,3,4,7,5,1,3,4,6,5,1,3,1,6,5,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3,1,6,2,1,3
HP1509101_L17,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14,22,5,4,4,14
HP1509101_L18,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10,17,1,15,23,10
HP1509101_L19,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8,13,13,7,16,8
HP1509101_L23,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,5,13,13,7,16,4,13,13,7,16,4,13,13,7,16,4,13,13,7,16,4,13,13,7,16,3
HP1509101_L8,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,9,22,3,3,21,4,22,3,3,1,3
HP1509101_M10,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,22,22,3,4,23,4,22,3,4,23,4,22,3,4,23,4,22,3,4,23,4,22,3,4,23,3
HP1509101_M12,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,21,4,22,10,4,1,3
HP1509101_N17,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10,22,3,4,24,10
HP1509101_N18,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11,22,10,4,2,11
HP1509101_N20,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,8,14,22,3,4,1,14
HP1509101_N23,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,19,4,11,4,21,16,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,21,14,4,11,4,3
HP1509101_N9,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15,22,10,4,24,15
HP1509101_O1,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,9,13,13,7,14,4,13,13,7,1,3
HP1509101_O13,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,17,22,10,4,1,4,22,10,4,1,4,22,10,4,1,4,22,10,4,1,4,22,10,4,1,3
HP1509101_O14,4,6,5,17,15,4,6,5,17,15,4,6,5,17,15,4,6,5,17,15,1,6,5,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15,1,6,2,17,15
HP1509101_O16,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7,22,10,4,24,7
HP1509101_O18,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,19,4,11,7,11,16,4,11,7,11,14,4,11,7,11,14,4,11,7,11,14,4,11,7,11,14,4,11,7,11,14,4,11,7,11
HP1509101_O4,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,22,3,13,13,7,1,3,13,13,7,1,3
HP1509101_O7,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,25,22,10,4,3,4,22,10,4,3,4,22,10,4,3,4,22,10,4,3,4,22,10,4,3,3
HP1509101_O9,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,8,1,22,3,4,1,1
HP1509101_P1,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,13,10,22,5,4,1,10,22,5,4,1,10
HP1509101_P12,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,25,13,13,7,8,4,13,13,7,8,4,13,13,7,8,4,13,13,7,8,4,13,13,7,1,3
HP1509101_P17,4,7,5,11,23,4,7,5,11,23,4,7,5,11,23,4,6,5,11,23,1,6,5,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23,1,6,2,11,23
HP1509101_P18,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,14,2,22,3,4,1,2
HP1509101_P20,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,9,22,10,4,12,4,22,10,4,1,3
HP1509101_P23,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,17,17,1,15,25,4,17,1,15,25,4,17,1,15,25,4,17,1,15,1,4,17,1,15,1,3
HP1509101_P4,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,14,12,22,3,4,1,12
HP1509101_P7,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,19,4,11,19,9,16,4,11,19,9,14,4,11,19,9,14,4,11,19,9,14,4,11,19,9,14,4,11,1,4,14,4,11,1,3
HP1509101_P8,22,11,5,4,19,22,11,5,4,19,22,6,5,4,19,22,6,5,4,19,22,6,5,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19,22,6,2,4,19
HP1509101_P9,22,11,5,23,25,22,11,5,23,25,22,6,5,23,25,22,6,5,23,25,22,6,5,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,25,22,6,2,23,4,22,6,2,23,4,22,6,2,23,4,22,6,2,23,4,22,6,2,23,3
HP1525301T2D_A1,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7,1,6,2,1,7
HP1525301T2D_A11,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10,23,3,3,2,10
HP1525301T2D_A12,1,7,2,18,17,1,7,2,18,17,1,7,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,17,1,6,2,18,4,1,6,2,18,4,1,6,2,18,4,1,6,2,18,4,1,6,2,18,3
HP1525301T2D_A13,1,11,2,7,3,1,11,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3,1,6,2,7,3
HP1525301T2D_A14,1,11,2,3,25,1,11,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,25,1,6,2,3,4,1,6,2,3,4,1,6,2,3,4,1,6,2,3,4,1,6,2,3,3
HP1525301T2D_A15,1,7,2,16,4,1,7,2,16,4,1,7,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,4,1,6,2,16,3
HP1525301T2D_A16,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,13,8,9,2,6,1,8,9,2,6,1,8
HP1525301T2D_A17,1,11,2,13,2,1,11,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,13,2,1,6,2,1,2,1,6,2,1,2
HP1525301T2D_A19,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,22,1,6,2,1,4,1,6,2,1,4,1,6,2,1,4,1,6,2,1,4,1,6,2,1,3
HP1525301T2D_A3,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11,23,3,3,11,11
HP1525301T2D_A5,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,5,9,23,3,3,1,4,23,3,3,1,3
HP1525301T2D_A6,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,20,23,3,3,6,3
HP1525301T2D_A7,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,10,12,13,13,7,1,12,13,13,7,1,12
HP1525301T2D_A9,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,21,23,3,3,7,3
HP1525301T2D_B1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1,23,9,3,2,1
HP1525301T2D_B10,1,11,2,4,5,1,11,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,5,1,6,2,4,4,1,6,2,4,4,1,6,2,4,4,1,6,2,4,4,1,6,2,4,3
HP1525301T2D_B11,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,20,23,3,3,2,3
HP1525301T2D_B12,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,12,8,12,4,5,11,8,12,4,5,11,8,8,4,5,11,8,8,4,5,11,8,8,4,5,11,8,8,4,4,11,8,8,4,4,11,8,8,4,4,11,8,8,4,4,3,8,8,4,3
HP1525301T2D_B13,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7,23,9,3,6,7
