"","Rsec","RsecT","cells"
"6942",-1,10,"human3_lib4.final_cell_0575"
"6943",8,8,"human3_lib4.final_cell_0576"
"6944",-1,8,"human3_lib4.final_cell_0577"
"6945",-1,12,"human3_lib4.final_cell_0578"
"6946",-1,12,"human3_lib4.final_cell_0579"
"6947",-1,7,"human3_lib4.final_cell_0580"
"6948",-1,12,"human3_lib4.final_cell_0581"
"6949",-1,7,"human3_lib4.final_cell_0582"
"6950",-1,8,"human3_lib4.final_cell_0583"
"6951",-1,7,"human3_lib4.final_cell_0584"
"6952",-1,7,"human3_lib4.final_cell_0585"
"6953",-1,7,"human3_lib4.final_cell_0586"
"6954",-1,8,"human3_lib4.final_cell_0587"
"6955",-1,7,"human3_lib4.final_cell_0588"
"6956",-1,8,"human3_lib4.final_cell_0589"
"6957",-1,8,"human3_lib4.final_cell_0590"
"6958",-1,8,"human3_lib4.final_cell_0591"
"6959",-1,7,"human3_lib4.final_cell_0592"
"6960",8,8,"human3_lib4.final_cell_0593"
"6961",-1,7,"human3_lib4.final_cell_0594"
"6962",-1,7,"human3_lib4.final_cell_0595"
"6963",-1,7,"human3_lib4.final_cell_0596"
"6964",12,12,"human3_lib4.final_cell_0597"
"6965",-1,8,"human3_lib4.final_cell_0598"
"6966",-1,8,"human3_lib4.final_cell_0599"
"6967",-1,5,"human3_lib4.final_cell_0600"
"6968",-1,8,"human3_lib4.final_cell_0601"
"6969",-1,7,"human3_lib4.final_cell_0602"
"6970",8,8,"human3_lib4.final_cell_0603"
"6971",-1,7,"human3_lib4.final_cell_0604"
"6972",-1,7,"human3_lib4.final_cell_0605"
"6973",-1,8,"human3_lib4.final_cell_0606"
"6974",-1,7,"human3_lib4.final_cell_0607"
"6975",-1,7,"human3_lib4.final_cell_0608"
"6976",12,12,"human3_lib4.final_cell_0609"
"6977",-1,8,"human3_lib4.final_cell_0610"
"6978",9,9,"human3_lib4.final_cell_0611"
"6979",-1,7,"human3_lib4.final_cell_0612"
"6980",-1,4,"human3_lib4.final_cell_0613"
"6981",12,12,"human3_lib4.final_cell_0614"
"6982",-1,8,"human3_lib4.final_cell_0615"
"6983",-1,7,"human3_lib4.final_cell_0616"
"6984",-1,8,"human3_lib4.final_cell_0617"
"6985",-1,8,"human3_lib4.final_cell_0618"
"6986",-1,12,"human3_lib4.final_cell_0619"
"6987",-1,7,"human3_lib4.final_cell_0620"
"6988",-1,8,"human3_lib4.final_cell_0621"
"6989",-1,9,"human3_lib4.final_cell_0622"
"6990",-1,8,"human3_lib4.final_cell_0623"
"6991",-1,8,"human3_lib4.final_cell_0624"
"6992",-1,7,"human3_lib4.final_cell_0625"
"6993",-1,10,"human3_lib4.final_cell_0626"
"6994",-1,7,"human3_lib4.final_cell_0627"
"6995",-1,7,"human3_lib4.final_cell_0628"
"6996",-1,7,"human3_lib4.final_cell_0629"
"6997",-1,7,"human3_lib4.final_cell_0630"
"6998",-1,8,"human3_lib4.final_cell_0631"
"6999",-1,7,"human3_lib4.final_cell_0632"
"7000",9,9,"human3_lib4.final_cell_0633"
"7001",-1,8,"human3_lib4.final_cell_0634"
"7002",-1,8,"human3_lib4.final_cell_0635"
"7003",-1,12,"human3_lib4.final_cell_0636"
"7004",-1,8,"human3_lib4.final_cell_0637"
"7005",-1,8,"human3_lib4.final_cell_0638"
"7006",-1,7,"human3_lib4.final_cell_0639"
"7007",-1,8,"human3_lib4.final_cell_0640"
"7008",-1,7,"human3_lib4.final_cell_0641"
"7009",-1,7,"human3_lib4.final_cell_0642"
"7010",-1,8,"human3_lib4.final_cell_0643"
"7011",-1,7,"human3_lib4.final_cell_0644"
"7012",-1,7,"human3_lib4.final_cell_0645"
"7013",-1,7,"human3_lib4.final_cell_0646"
"7014",-1,10,"human3_lib4.final_cell_0647"
"7015",8,8,"human3_lib4.final_cell_0648"
"7016",-1,7,"human3_lib4.final_cell_0649"
"7017",-1,7,"human3_lib4.final_cell_0650"
"7018",-1,7,"human3_lib4.final_cell_0651"
"7019",-1,7,"human3_lib4.final_cell_0652"
"7020",-1,12,"human3_lib4.final_cell_0653"
"7021",-1,7,"human3_lib4.final_cell_0654"
"7022",-1,10,"human3_lib4.final_cell_0655"
"7023",-1,7,"human3_lib4.final_cell_0656"
"7024",-1,8,"human3_lib4.final_cell_0657"
"7025",-1,7,"human3_lib4.final_cell_0658"
"7026",-1,7,"human3_lib4.final_cell_0659"
"7027",-1,7,"human3_lib4.final_cell_0660"
"7028",-1,7,"human3_lib4.final_cell_0661"
"7029",9,9,"human3_lib4.final_cell_0662"
"7030",-1,8,"human3_lib4.final_cell_0663"
"7031",-1,12,"human3_lib4.final_cell_0664"
"7032",-1,10,"human3_lib4.final_cell_0665"
"7033",-1,7,"human3_lib4.final_cell_0666"
"7034",-1,8,"human3_lib4.final_cell_0667"
"7035",-1,7,"human3_lib4.final_cell_0668"
"7036",-1,7,"human3_lib4.final_cell_0669"
"7037",-1,12,"human3_lib4.final_cell_0670"
"7038",-1,7,"human3_lib4.final_cell_0671"
"7039",-1,7,"human3_lib4.final_cell_0672"
"7040",-1,8,"human3_lib4.final_cell_0673"
"7041",-1,7,"human3_lib4.final_cell_0674"
"7042",8,8,"human3_lib4.final_cell_0675"
"7043",-1,7,"human3_lib4.final_cell_0676"
"7044",-1,7,"human3_lib4.final_cell_0677"
"7045",-1,7,"human3_lib4.final_cell_0678"
"7046",-1,8,"human3_lib4.final_cell_0679"
"7047",-1,8,"human3_lib4.final_cell_0680"
"7048",-1,8,"human3_lib4.final_cell_0681"
"7049",-1,7,"human3_lib4.final_cell_0682"
"7050",-1,8,"human3_lib4.final_cell_0683"
"7051",-1,8,"human3_lib4.final_cell_0684"
"7052",9,9,"human3_lib4.final_cell_0685"
"7053",-1,7,"human3_lib4.final_cell_0686"
"7054",-1,7,"human3_lib4.final_cell_0687"
"7055",-1,7,"human3_lib4.final_cell_0688"
"7056",-1,7,"human3_lib4.final_cell_0689"
"7057",-1,12,"human3_lib4.final_cell_0690"
"7058",-1,7,"human3_lib4.final_cell_0691"
"7059",-1,8,"human3_lib4.final_cell_0692"
"7060",-1,7,"human3_lib4.final_cell_0693"
"7061",-1,6,"human3_lib4.final_cell_0694"
"7062",12,12,"human3_lib4.final_cell_0695"
"7063",-1,10,"human3_lib4.final_cell_0696"
"7064",-1,7,"human3_lib4.final_cell_0697"
"7065",-1,5,"human3_lib4.final_cell_0698"
"7066",-1,7,"human3_lib4.final_cell_0699"
"7067",-1,7,"human3_lib4.final_cell_0700"
"7068",-1,7,"human3_lib4.final_cell_0701"
"7069",-1,8,"human3_lib4.final_cell_0702"
"7070",-1,7,"human3_lib4.final_cell_0703"
"7071",-1,7,"human3_lib4.final_cell_0704"
"7072",4,4,"human3_lib4.final_cell_0705"
"7073",-1,8,"human3_lib4.final_cell_0706"
"7074",12,12,"human3_lib4.final_cell_0707"
"7075",-1,7,"human3_lib4.final_cell_0708"
"7076",-1,8,"human3_lib4.final_cell_0709"
"7077",12,12,"human3_lib4.final_cell_0710"
"7078",-1,7,"human3_lib4.final_cell_0711"
"7079",-1,8,"human3_lib4.final_cell_0712"
"7080",-1,8,"human3_lib4.final_cell_0713"
"7081",-1,7,"human3_lib4.final_cell_0714"
"7082",-1,12,"human3_lib4.final_cell_0715"
"7083",-1,7,"human3_lib4.final_cell_0716"
"7084",-1,12,"human3_lib4.final_cell_0717"
"7085",-1,12,"human3_lib4.final_cell_0718"
"7086",-1,12,"human3_lib4.final_cell_0719"
"7087",-1,7,"human3_lib4.final_cell_0720"
"7088",-1,7,"human3_lib4.final_cell_0721"
"7089",-1,7,"human3_lib4.final_cell_0722"
"7090",-1,7,"human3_lib4.final_cell_0723"
"7091",12,12,"human3_lib4.final_cell_0724"
"7092",-1,8,"human3_lib4.final_cell_0725"
"7093",4,4,"human3_lib4.final_cell_0726"
"7094",-1,7,"human3_lib4.final_cell_0727"
"7095",-1,8,"human3_lib4.final_cell_0728"
"7096",-1,8,"human3_lib4.final_cell_0729"
"7097",-1,8,"human3_lib4.final_cell_0730"
"7098",-1,8,"human3_lib4.final_cell_0731"
"7099",-1,10,"human3_lib4.final_cell_0732"
"7100",-1,7,"human3_lib4.final_cell_0733"
"7101",-1,7,"human3_lib4.final_cell_0734"
"7102",-1,7,"human3_lib4.final_cell_0735"
"7103",-1,8,"human3_lib4.final_cell_0736"
"7104",-1,8,"human3_lib4.final_cell_0737"
"7105",-1,7,"human3_lib4.final_cell_0738"
"7106",-1,7,"human3_lib4.final_cell_0739"
"7107",-1,7,"human3_lib4.final_cell_0740"
"7108",8,8,"human3_lib4.final_cell_0741"
"7109",-1,8,"human3_lib4.final_cell_0742"
"7110",-1,7,"human3_lib4.final_cell_0743"
"7111",-1,7,"human3_lib4.final_cell_0744"
"7112",-1,7,"human3_lib4.final_cell_0745"
"7113",-1,10,"human3_lib4.final_cell_0746"
"7114",-1,8,"human3_lib4.final_cell_0747"
"7115",-1,8,"human3_lib4.final_cell_0748"
"7116",-1,7,"human3_lib4.final_cell_0749"
"7117",-1,7,"human3_lib4.final_cell_0750"
"7118",12,12,"human3_lib4.final_cell_0751"
"7119",-1,12,"human3_lib4.final_cell_0752"
"7120",4,4,"human3_lib4.final_cell_0753"
"7121",-1,7,"human3_lib4.final_cell_0754"
"7122",-1,7,"human3_lib4.final_cell_0755"
"7123",-1,8,"human3_lib4.final_cell_0756"
"7124",-1,6,"human3_lib4.final_cell_0757"
"7125",-1,7,"human3_lib4.final_cell_0758"
"7126",-1,8,"human3_lib4.final_cell_0759"
"7127",-1,7,"human3_lib4.final_cell_0760"
"7128",-1,7,"human3_lib4.final_cell_0761"
"7129",-1,8,"human3_lib4.final_cell_0762"
"7130",-1,8,"human3_lib4.final_cell_0763"
"7131",-1,7,"human3_lib4.final_cell_0764"
"7132",-1,7,"human3_lib4.final_cell_0765"
"7133",-1,7,"human3_lib4.final_cell_0766"
"7134",-1,8,"human3_lib4.final_cell_0767"
"7135",-1,12,"human3_lib4.final_cell_0768"
"7136",-1,7,"human3_lib4.final_cell_0769"
"7137",-1,7,"human3_lib4.final_cell_0770"
"7138",-1,7,"human3_lib4.final_cell_0771"
"7139",-1,7,"human3_lib4.final_cell_0772"
"7140",-1,12,"human3_lib4.final_cell_0773"
"7141",12,12,"human3_lib4.final_cell_0774"
"7142",-1,12,"human3_lib4.final_cell_0775"
"7143",-1,7,"human3_lib4.final_cell_0776"
"7144",-1,7,"human3_lib4.final_cell_0777"
"7145",-1,12,"human3_lib4.final_cell_0778"
"7146",-1,8,"human3_lib4.final_cell_0779"
"7147",-1,7,"human3_lib4.final_cell_0780"
"7148",-1,8,"human3_lib4.final_cell_0781"
"7149",-1,8,"human3_lib4.final_cell_0782"
"7150",-1,8,"human3_lib4.final_cell_0783"
"7151",-1,7,"human3_lib4.final_cell_0784"
"7152",-1,8,"human3_lib4.final_cell_0785"
"7153",-1,8,"human3_lib4.final_cell_0786"
"7154",-1,12,"human3_lib4.final_cell_0787"
"7155",-1,7,"human3_lib4.final_cell_0788"
"7156",-1,7,"human3_lib4.final_cell_0789"
"7157",-1,7,"human3_lib4.final_cell_0790"
"7158",-1,7,"human3_lib4.final_cell_0791"
"7159",-1,10,"human3_lib4.final_cell_0792"
"7160",-1,6,"human3_lib4.final_cell_0793"
"7161",-1,10,"human3_lib4.final_cell_0794"
"7162",-1,8,"human3_lib4.final_cell_0795"
"7163",8,8,"human3_lib4.final_cell_0796"
"7164",-1,12,"human3_lib4.final_cell_0797"
"7165",-1,7,"human3_lib4.final_cell_0798"
"7166",-1,7,"human3_lib4.final_cell_0799"
"7167",-1,7,"human3_lib4.final_cell_0800"
"7168",-1,7,"human3_lib4.final_cell_0801"
"7169",-1,8,"human3_lib4.final_cell_0802"
"7170",-1,7,"human3_lib4.final_cell_0803"
"7171",-1,7,"human3_lib4.final_cell_0804"
"7172",-1,7,"human3_lib4.final_cell_0805"
"7173",-1,7,"human3_lib4.final_cell_0806"
"7174",-1,8,"human3_lib4.final_cell_0807"
"7175",-1,7,"human3_lib4.final_cell_0808"
"7176",-1,7,"human3_lib4.final_cell_0809"
"7177",-1,7,"human3_lib4.final_cell_0810"
"7178",-1,6,"human3_lib4.final_cell_0811"
"7179",-1,7,"human3_lib4.final_cell_0812"
"7180",-1,7,"human3_lib4.final_cell_0813"
"7181",-1,7,"human3_lib4.final_cell_0814"
"7182",-1,7,"human3_lib4.final_cell_0815"
"7183",-1,8,"human3_lib4.final_cell_0816"
"7184",-1,7,"human3_lib4.final_cell_0817"
"7185",4,4,"human3_lib4.final_cell_0818"
"7186",8,8,"human3_lib4.final_cell_0819"
"7187",-1,8,"human3_lib4.final_cell_0820"
"7188",-1,7,"human3_lib4.final_cell_0821"
"7189",-1,7,"human3_lib4.final_cell_0822"
"7190",-1,7,"human3_lib4.final_cell_0823"
"7191",-1,7,"human3_lib4.final_cell_0824"
"7192",-1,12,"human3_lib4.final_cell_0825"
"7193",-1,12,"human3_lib4.final_cell_0826"
"7194",-1,7,"human3_lib4.final_cell_0827"
"7195",-1,8,"human3_lib4.final_cell_0828"
"7196",-1,7,"human3_lib4.final_cell_0829"
"7197",-1,7,"human3_lib4.final_cell_0830"
"7198",-1,7,"human3_lib4.final_cell_0831"
"7199",-1,7,"human3_lib4.final_cell_0832"
"7200",-1,8,"human3_lib4.final_cell_0833"
"7201",-1,8,"human3_lib4.final_cell_0834"
"7202",-1,7,"human3_lib4.final_cell_0835"
"7203",-1,7,"human3_lib4.final_cell_0836"
"7204",-1,8,"human3_lib4.final_cell_0837"
"7205",-1,7,"human3_lib4.final_cell_0838"
"7206",-1,7,"human3_lib4.final_cell_0839"
"7207",-1,7,"human3_lib4.final_cell_0840"
"7208",-1,8,"human3_lib4.final_cell_0841"
"7209",4,4,"human3_lib4.final_cell_0842"
"7210",-1,12,"human3_lib4.final_cell_0843"
"7211",4,4,"human3_lib4.final_cell_0844"
"7212",-1,7,"human3_lib4.final_cell_0845"
"7213",-1,7,"human3_lib4.final_cell_0846"
"7214",4,4,"human3_lib4.final_cell_0847"
"7215",-1,7,"human3_lib4.final_cell_0848"
"7216",-1,7,"human3_lib4.final_cell_0849"
"7217",-1,7,"human3_lib4.final_cell_0850"
"7218",-1,8,"human3_lib4.final_cell_0851"
"7219",-1,8,"human3_lib4.final_cell_0852"
"7220",-1,8,"human3_lib4.final_cell_0853"
"7221",-1,7,"human3_lib4.final_cell_0854"
"7222",-1,7,"human3_lib4.final_cell_0855"
"7223",-1,8,"human3_lib4.final_cell_0856"
"7224",-1,7,"human3_lib4.final_cell_0857"
"7225",-1,7,"human3_lib4.final_cell_0858"
"7226",-1,8,"human3_lib4.final_cell_0859"
"7227",-1,7,"human3_lib4.final_cell_0860"
"7228",-1,8,"human3_lib4.final_cell_0861"
"7229",-1,7,"human3_lib4.final_cell_0862"
"7230",-1,7,"human3_lib4.final_cell_0863"
"7231",-1,8,"human3_lib4.final_cell_0864"
"7232",-1,7,"human3_lib4.final_cell_0865"
"7233",-1,7,"human3_lib4.final_cell_0866"
"7234",-1,7,"human3_lib4.final_cell_0867"
"7235",-1,7,"human3_lib4.final_cell_0868"
"7236",-1,8,"human3_lib4.final_cell_0869"
"7237",-1,7,"human3_lib4.final_cell_0870"
"7238",-1,7,"human3_lib4.final_cell_0871"
"7239",-1,7,"human3_lib4.final_cell_0872"
"7240",-1,12,"human3_lib4.final_cell_0873"
"7241",-1,7,"human3_lib4.final_cell_0874"
"7242",-1,7,"human3_lib4.final_cell_0875"
"7243",4,4,"human3_lib4.final_cell_0876"
"7244",-1,7,"human3_lib4.final_cell_0877"
"7245",-1,7,"human3_lib4.final_cell_0878"
"7246",-1,7,"human3_lib4.final_cell_0879"
"7247",-1,7,"human3_lib4.final_cell_0880"
"7248",-1,7,"human3_lib4.final_cell_0881"
"7249",-1,7,"human3_lib4.final_cell_0882"
"7250",-1,8,"human3_lib4.final_cell_0883"
"7251",-1,7,"human3_lib4.final_cell_0884"
"7252",-1,7,"human3_lib4.final_cell_0885"
"7253",-1,7,"human3_lib4.final_cell_0886"
"7254",-1,7,"human3_lib4.final_cell_0887"
"7255",-1,12,"human3_lib4.final_cell_0888"
"7256",-1,7,"human3_lib4.final_cell_0889"
"7257",-1,7,"human3_lib4.final_cell_0890"
"7258",-1,7,"human3_lib4.final_cell_0891"
"7259",-1,8,"human3_lib4.final_cell_0892"
"7260",-1,8,"human3_lib4.final_cell_0893"
"7261",5,5,"human3_lib4.final_cell_0894"
"7262",-1,7,"human3_lib4.final_cell_0895"
"7263",-1,7,"human3_lib4.final_cell_0896"
"7264",-1,7,"human3_lib4.final_cell_0897"
"7265",-1,7,"human3_lib4.final_cell_0898"
"7266",-1,7,"human3_lib4.final_cell_0899"
"7267",10,10,"human4_lib1.final_cell_0001"
"7268",-1,5,"human4_lib1.final_cell_0002"
"7269",-1,8,"human4_lib1.final_cell_0003"
"7270",10,10,"human4_lib1.final_cell_0004"
"7271",-1,11,"human4_lib1.final_cell_0005"
"7272",-1,11,"human4_lib1.final_cell_0006"
"7273",10,10,"human4_lib1.final_cell_0007"
"7274",-1,5,"human4_lib1.final_cell_0008"
"7275",1,1,"human4_lib1.final_cell_0009"
"7276",1,1,"human4_lib1.final_cell_0010"
"7277",-1,8,"human4_lib1.final_cell_0011"
"7278",-1,11,"human4_lib1.final_cell_0012"
"7279",-1,11,"human4_lib1.final_cell_0013"
"7280",1,1,"human4_lib1.final_cell_0014"
"7281",-1,8,"human4_lib1.final_cell_0015"
"7282",3,3,"human4_lib1.final_cell_0016"
"7283",-1,8,"human4_lib1.final_cell_0017"
"7284",-1,11,"human4_lib1.final_cell_0018"
"7285",-1,11,"human4_lib1.final_cell_0019"
"7286",-1,8,"human4_lib1.final_cell_0020"
"7287",-1,8,"human4_lib1.final_cell_0021"
"7288",-1,8,"human4_lib1.final_cell_0022"
"7289",1,1,"human4_lib1.final_cell_0023"
"7290",-1,8,"human4_lib1.final_cell_0024"
"7291",-1,5,"human4_lib1.final_cell_0025"
"7292",-1,8,"human4_lib1.final_cell_0026"
"7293",-1,8,"human4_lib1.final_cell_0027"
"7294",-1,7,"human4_lib1.final_cell_0028"
"7295",1,1,"human4_lib1.final_cell_0029"
"7296",3,3,"human4_lib1.final_cell_0030"
"7297",1,1,"human4_lib1.final_cell_0031"
"7298",10,10,"human4_lib1.final_cell_0032"
"7299",-1,11,"human4_lib1.final_cell_0033"
"7300",-1,8,"human4_lib1.final_cell_0034"
"7301",-1,2,"human4_lib1.final_cell_0035"
"7302",-1,12,"human4_lib1.final_cell_0036"
"7303",-1,8,"human4_lib1.final_cell_0037"
"7304",-1,8,"human4_lib1.final_cell_0038"
"7305",-1,8,"human4_lib1.final_cell_0039"
"7306",-1,5,"human4_lib1.final_cell_0040"
"7307",-1,8,"human4_lib1.final_cell_0041"
"7308",-1,8,"human4_lib1.final_cell_0042"
"7309",-1,8,"human4_lib1.final_cell_0043"
"7310",6,6,"human4_lib1.final_cell_0044"
"7311",-1,11,"human4_lib1.final_cell_0045"
"7312",-1,8,"human4_lib1.final_cell_0046"
"7313",-1,8,"human4_lib1.final_cell_0047"
"7314",-1,8,"human4_lib1.final_cell_0048"
"7315",-1,8,"human4_lib1.final_cell_0049"
"7316",-1,12,"human4_lib1.final_cell_0050"
"7317",-1,8,"human4_lib1.final_cell_0051"
"7318",-1,11,"human4_lib1.final_cell_0052"
"7319",-1,8,"human4_lib1.final_cell_0053"
"7320",5,5,"human4_lib1.final_cell_0054"
"7321",-1,5,"human4_lib1.final_cell_0055"
"7322",-1,8,"human4_lib1.final_cell_0056"
"7323",-1,5,"human4_lib1.final_cell_0057"
"7324",-1,8,"human4_lib1.final_cell_0058"
"7325",-1,8,"human4_lib1.final_cell_0059"
"7326",5,5,"human4_lib1.final_cell_0060"
"7327",-1,8,"human4_lib1.final_cell_0061"
"7328",1,1,"human4_lib1.final_cell_0062"
"7329",-1,12,"human4_lib1.final_cell_0063"
"7330",11,11,"human4_lib1.final_cell_0064"
"7331",-1,1,"human4_lib1.final_cell_0065"
"7332",3,3,"human4_lib1.final_cell_0066"
"7333",-1,8,"human4_lib1.final_cell_0067"
"7334",-1,8,"human4_lib1.final_cell_0068"
"7335",-1,7,"human4_lib1.final_cell_0069"
"7336",3,3,"human4_lib1.final_cell_0070"
"7337",3,3,"human4_lib1.final_cell_0071"
"7338",-1,8,"human4_lib1.final_cell_0072"
"7339",3,3,"human4_lib1.final_cell_0073"
"7340",-1,8,"human4_lib1.final_cell_0074"
"7341",-1,8,"human4_lib1.final_cell_0075"
"7342",11,11,"human4_lib1.final_cell_0076"
"7343",-1,5,"human4_lib1.final_cell_0077"
"7344",-1,8,"human4_lib1.final_cell_0078"
"7345",1,1,"human4_lib1.final_cell_0079"
"7346",-1,8,"human4_lib1.final_cell_0080"
"7347",-1,8,"human4_lib1.final_cell_0081"
"7348",3,3,"human4_lib1.final_cell_0082"
"7349",-1,7,"human4_lib1.final_cell_0083"
"7350",-1,8,"human4_lib1.final_cell_0084"
"7351",-1,8,"human4_lib1.final_cell_0085"
"7352",-1,8,"human4_lib1.final_cell_0086"
"7353",-1,8,"human4_lib1.final_cell_0087"
"7354",-1,12,"human4_lib1.final_cell_0088"
"7355",-1,8,"human4_lib1.final_cell_0089"
"7356",-1,7,"human4_lib1.final_cell_0090"
"7357",-1,8,"human4_lib1.final_cell_0091"
"7358",5,5,"human4_lib1.final_cell_0092"
"7359",-1,8,"human4_lib1.final_cell_0093"
"7360",-1,8,"human4_lib1.final_cell_0094"
"7361",-1,8,"human4_lib1.final_cell_0095"
"7362",2,2,"human4_lib1.final_cell_0096"
"7363",-1,7,"human4_lib1.final_cell_0097"
"7364",11,11,"human4_lib1.final_cell_0098"
"7365",-1,5,"human4_lib1.final_cell_0099"
"7366",-1,8,"human4_lib1.final_cell_0100"
"7367",5,5,"human4_lib1.final_cell_0101"
"7368",-1,8,"human4_lib1.final_cell_0102"
"7369",-1,8,"human4_lib1.final_cell_0103"
"7370",-1,8,"human4_lib1.final_cell_0104"
"7371",-1,8,"human4_lib1.final_cell_0105"
"7372",-1,8,"human4_lib1.final_cell_0106"
"7373",-1,8,"human4_lib1.final_cell_0107"
"7374",-1,8,"human4_lib1.final_cell_0108"
"7375",-1,5,"human4_lib1.final_cell_0109"
"7376",-1,8,"human4_lib1.final_cell_0110"
"7377",11,11,"human4_lib1.final_cell_0111"
"7378",-1,8,"human4_lib1.final_cell_0112"
"7379",-1,8,"human4_lib1.final_cell_0113"
"7380",-1,7,"human4_lib1.final_cell_0114"
"7381",-1,11,"human4_lib1.final_cell_0115"
"7382",-1,11,"human4_lib1.final_cell_0116"
"7383",-1,8,"human4_lib1.final_cell_0117"
"7384",-1,5,"human4_lib1.final_cell_0118"
"7385",5,5,"human4_lib1.final_cell_0119"
"7386",-1,8,"human4_lib1.final_cell_0120"
"7387",-1,8,"human4_lib1.final_cell_0121"
"7388",-1,8,"human4_lib1.final_cell_0122"
"7389",-1,8,"human4_lib1.final_cell_0123"
"7390",-1,8,"human4_lib1.final_cell_0124"
"7391",-1,8,"human4_lib1.final_cell_0125"
"7392",-1,8,"human4_lib1.final_cell_0126"
"7393",-1,10,"human4_lib1.final_cell_0127"
"7394",3,3,"human4_lib1.final_cell_0128"
"7395",-1,7,"human4_lib1.final_cell_0129"
"7396",-1,8,"human4_lib1.final_cell_0130"
"7397",-1,5,"human4_lib1.final_cell_0131"
"7398",-1,8,"human4_lib1.final_cell_0132"
"7399",-1,10,"human4_lib1.final_cell_0133"
"7400",1,1,"human4_lib1.final_cell_0134"
"7401",-1,8,"human4_lib1.final_cell_0135"
"7402",-1,8,"human4_lib1.final_cell_0136"
"7403",5,5,"human4_lib1.final_cell_0137"
"7404",-1,5,"human4_lib1.final_cell_0138"
"7405",-1,8,"human4_lib1.final_cell_0139"
"7406",-1,8,"human4_lib1.final_cell_0140"
"7407",-1,7,"human4_lib1.final_cell_0141"
"7408",-1,8,"human4_lib1.final_cell_0142"
"7409",-1,5,"human4_lib1.final_cell_0143"
"7410",5,5,"human4_lib1.final_cell_0144"
"7411",-1,2,"human4_lib1.final_cell_0145"
"7412",-1,5,"human4_lib1.final_cell_0146"
"7413",-1,1,"human4_lib1.final_cell_0147"
"7414",11,11,"human4_lib1.final_cell_0148"
"7415",5,5,"human4_lib1.final_cell_0149"
"7416",-1,8,"human4_lib1.final_cell_0150"
"7417",-1,8,"human4_lib1.final_cell_0151"
"7418",-1,7,"human4_lib1.final_cell_0152"
"7419",-1,8,"human4_lib1.final_cell_0153"
"7420",-1,8,"human4_lib1.final_cell_0154"
"7421",-1,8,"human4_lib1.final_cell_0155"
"7422",-1,8,"human4_lib1.final_cell_0156"
"7423",11,11,"human4_lib1.final_cell_0157"
"7424",11,11,"human4_lib1.final_cell_0158"
"7425",-1,8,"human4_lib1.final_cell_0159"
"7426",-1,8,"human4_lib1.final_cell_0160"
"7427",-1,12,"human4_lib1.final_cell_0161"
"7428",-1,8,"human4_lib1.final_cell_0162"
"7429",-1,8,"human4_lib1.final_cell_0163"
"7430",-1,8,"human4_lib1.final_cell_0164"
"7431",-1,8,"human4_lib1.final_cell_0165"
"7432",-1,8,"human4_lib1.final_cell_0166"
"7433",-1,8,"human4_lib1.final_cell_0167"
"7434",-1,5,"human4_lib1.final_cell_0168"
"7435",-1,7,"human4_lib1.final_cell_0169"
"7436",-1,8,"human4_lib1.final_cell_0170"
"7437",-1,12,"human4_lib1.final_cell_0171"
"7438",-1,8,"human4_lib1.final_cell_0172"
"7439",-1,8,"human4_lib1.final_cell_0173"
"7440",-1,8,"human4_lib1.final_cell_0174"
"7441",-1,8,"human4_lib1.final_cell_0175"
"7442",-1,8,"human4_lib1.final_cell_0176"
"7443",-1,8,"human4_lib1.final_cell_0177"
"7444",-1,11,"human4_lib1.final_cell_0178"
"7445",-1,5,"human4_lib1.final_cell_0179"
"7446",-1,7,"human4_lib1.final_cell_0180"
"7447",-1,11,"human4_lib1.final_cell_0181"
"7448",-1,8,"human4_lib1.final_cell_0182"
"7449",-1,1,"human4_lib1.final_cell_0183"
"7450",-1,5,"human4_lib1.final_cell_0184"
"7451",-1,8,"human4_lib1.final_cell_0185"
"7452",-1,7,"human4_lib1.final_cell_0186"
"7453",-1,7,"human4_lib1.final_cell_0187"
"7454",-1,8,"human4_lib1.final_cell_0188"
"7455",-1,8,"human4_lib1.final_cell_0189"
"7456",-1,8,"human4_lib1.final_cell_0190"
"7457",-1,7,"human4_lib1.final_cell_0191"
"7458",-1,7,"human4_lib1.final_cell_0192"
"7459",-1,8,"human4_lib1.final_cell_0193"
"7460",-1,8,"human4_lib1.final_cell_0194"
"7461",-1,8,"human4_lib1.final_cell_0195"
"7462",-1,5,"human4_lib1.final_cell_0196"
"7463",-1,8,"human4_lib1.final_cell_0197"
"7464",-1,8,"human4_lib1.final_cell_0198"
"7465",-1,8,"human4_lib1.final_cell_0199"
"7466",-1,5,"human4_lib1.final_cell_0200"
"7467",-1,5,"human4_lib1.final_cell_0201"
"7468",-1,8,"human4_lib1.final_cell_0202"
"7469",-1,8,"human4_lib1.final_cell_0203"
"7470",-1,5,"human4_lib1.final_cell_0204"
"7471",-1,8,"human4_lib1.final_cell_0205"
"7472",-1,8,"human4_lib1.final_cell_0206"
"7473",-1,8,"human4_lib1.final_cell_0207"
"7474",1,1,"human4_lib1.final_cell_0208"
"7475",11,11,"human4_lib1.final_cell_0209"
"7476",-1,8,"human4_lib1.final_cell_0210"
"7477",-1,8,"human4_lib1.final_cell_0211"
"7478",-1,11,"human4_lib1.final_cell_0212"
"7479",3,3,"human4_lib1.final_cell_0213"
"7480",-1,5,"human4_lib1.final_cell_0214"
"7481",-1,8,"human4_lib1.final_cell_0215"
