"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","cells"
"2968",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_J14"
"2969",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J15"
"2970",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J16"
"2971",208,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_J17"
"2972",207,98,78,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1525301T2D_J18"
"2973",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_J19"
"2974",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_J2"
"2975",189,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J20"
"2976",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J21"
"2977",111,88,36,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_J22"
"2978",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J23"
"2979",220,89,76,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_J24"
"2980",214,119,80,70,66,62,55,53,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_J3"
"2981",195,120,84,65,61,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_J4"
"2982",192,103,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J5"
"2983",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_J6"
"2984",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J7"
"2985",200,93,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_J8"
"2986",204,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_J9"
"2987",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K1"
"2988",193,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_K10"
"2989",190,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K11"
"2990",197,103,72,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K12"
"2991",225,113,79,64,62,50,45,45,43,28,7,6,24,18,26,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_K13"
"2992",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K14"
"2993",195,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_K15"
"2994",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K16"
"2995",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K17"
"2996",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K18"
"2997",217,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_K19"
"2998",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K2"
"2999",238,116,79,64,62,50,45,45,43,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_K20"
"3000",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K21"
"3001",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_K22"
"3002",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_K23"
"3003",220,89,76,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_K24"
"3004",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_K3"
"3005",214,119,80,70,66,62,55,53,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_K4"
"3006",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K5"
"3007",197,103,72,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K6"
"3008",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K7"
"3009",197,103,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_K8"
"3010",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1525301T2D_K9"
"3011",204,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L1"
"3012",225,113,79,64,62,50,45,45,43,28,7,6,24,18,26,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L10"
"3013",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L11"
"3014",191,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L12"
"3015",204,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L13"
"3016",242,117,83,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_L14"
"3017",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_L15"
"3018",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L16"
"3019",234,117,83,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_L17"
"3020",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L18"
"3021",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L19"
"3022",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L2"
"3023",204,92,85,58,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L20"
"3024",214,119,80,70,66,62,55,53,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_L21"
"3025",196,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_L22"
"3026",190,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L23"
"3027",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_L24"
"3028",235,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_L3"
"3029",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L4"
"3030",192,103,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L5"
"3031",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_L6"
"3032",239,95,75,68,59,39,46,49,51,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1525301T2D_L7"
"3033",193,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_L8"
"3034",200,93,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_L9"
"3035",235,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M1"
"3036",196,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_M10"
"3037",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M11"
"3038",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M12"
"3039",195,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_M13"
"3040",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_M14"
"3041",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M15"
"3042",195,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_M16"
"3043",209,121,90,74,57,57,52,52,49,43,35,38,32,28,4,8,20,19,19,19,18,13,13,14,14,5,6,"HP1525301T2D_M17"
"3044",214,119,80,70,66,62,55,53,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_M18"
"3045",219,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M19"
"3046",193,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_M2"
"3047",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M20"
"3048",225,113,79,64,62,50,45,45,43,28,7,6,24,18,26,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M21"
"3049",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M22"
"3050",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M23"
"3051",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M24"
"3052",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M3"
"3053",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_M4"
"3054",197,103,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M5"
"3055",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M6"
"3056",242,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_M7"
"3057",217,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_M8"
"3058",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_M9"
"3059",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N1"
"3060",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N10"
"3061",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N11"
"3062",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N12"
"3063",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N13"
"3064",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N14"
"3065",235,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_N15"
"3066",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N16"
"3067",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_N17"
"3068",234,117,83,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_N18"
"3069",235,91,65,32,52,49,34,37,32,36,13,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_N19"
"3070",239,95,88,23,41,36,46,51,11,3,5,19,11,13,27,13,9,10,10,2,1,1,3,2,2,15,1,"HP1525301T2D_N2"
"3071",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N20"
"3072",207,98,78,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1525301T2D_N21"
"3073",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_N22"
"3074",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N23"
"3075",195,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N24"
"3076",242,117,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1525301T2D_N3"
"3077",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N4"
"3078",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N5"
"3079",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_N6"
"3080",194,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N7"
"3081",188,87,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N8"
"3082",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_N9"
"3083",192,103,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O1"
"3084",235,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O10"
"3085",233,96,78,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1525301T2D_O11"
"3086",203,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O12"
"3087",200,93,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_O13"
"3088",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O14"
"3089",187,85,64,57,37,32,31,23,24,17,15,23,17,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O15"
"3090",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O16"
"3091",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O17"
"3092",195,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_O18"
"3093",220,89,76,64,62,50,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O19"
"3094",219,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O2"
"3095",197,103,72,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O20"
"3096",219,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O21"
"3097",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O22"
"3098",189,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O23"
"3099",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O24"
"3100",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O3"
"3101",219,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O4"
"3102",217,108,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_O5"
"3103",196,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_O6"
"3104",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_O7"
"3105",235,109,81,59,54,48,49,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_O8"
"3106",193,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_O9"
"3107",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P1"
"3108",225,113,79,64,62,50,45,45,43,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_P10"
"3109",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P11"
"3110",214,119,80,70,66,62,55,53,51,28,7,6,24,18,26,25,17,10,10,2,1,9,3,2,2,15,1,"HP1525301T2D_P12"
"3111",204,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P13"
"3112",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P14"
"3113",208,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_P15"
"3114",193,99,89,73,68,61,40,42,40,30,25,24,13,14,10,11,5,6,5,7,8,5,6,5,5,4,7,"HP1525301T2D_P16"
"3115",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P17"
"3116",196,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P18"
"3117",204,92,85,58,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P19"
"3118",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P2"
"3119",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P20"
"3120",198,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P21"
"3121",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P22"
"3122",204,92,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P23"
"3123",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P24"
"3124",220,89,76,68,59,39,45,49,43,41,33,32,29,26,8,25,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_P3"
"3125",186,90,67,60,53,53,47,46,44,39,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P4"
"3126",224,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1525301T2D_P5"
"3127",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P6"
"3128",111,89,76,32,59,39,45,56,52,41,33,32,29,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1525301T2D_P7"
"3129",199,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P8"
"3130",200,93,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1525301T2D_P9"
"3131",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A1"
"3132",216,121,90,74,57,57,52,52,49,43,35,38,32,28,4,8,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A10"
"3133",215,94,68,61,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1526901T2D_A11"
"3134",194,102,70,66,63,54,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A12"
"3135",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A13"
"3136",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A14"
"3137",201,104,77,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A15"
"3138",223,106,71,74,57,57,52,52,49,43,35,38,32,28,4,8,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A16"
"3139",202,120,84,65,61,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A17"
"3140",187,85,64,57,37,32,31,23,24,17,15,23,17,26,8,10,17,22,14,12,11,9,18,15,15,15,1,"HP1526901T2D_A18"
"3141",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A19"
"3142",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A2"
"3143",227,98,78,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A20"
"3144",197,103,72,62,65,55,51,55,47,40,37,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1526901T2D_A21"
"3145",216,121,90,74,57,57,52,52,49,43,35,38,32,28,4,8,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A22"
"3146",247,122,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A23"
"3147",228,92,85,58,56,52,48,47,45,38,34,37,31,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1526901T2D_A24"
"3148",244,118,74,72,67,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A3"
"3149",223,106,71,74,57,57,52,52,49,43,35,38,32,28,4,8,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_A4"
"3150",242,117,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_A5"
"3151",221,115,86,62,65,55,51,55,47,40,37,39,30,30,24,23,21,21,21,21,20,19,20,19,18,17,16,"HP1526901T2D_A6"
"3152",217,102,69,66,55,51,50,48,46,37,39,34,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A7"
"3153",212,120,84,65,61,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A8"
"3154",212,120,84,65,61,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_A9"
"3155",237,117,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_B1"
"3156",237,117,87,67,69,59,57,50,48,44,38,36,34,29,28,26,23,23,22,22,21,20,19,17,16,16,15,"HP1526901T2D_B10"
"3157",244,118,74,72,67,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_B11"
"3158",243,120,84,65,61,58,56,57,53,45,39,40,35,31,25,24,22,20,20,20,19,18,17,18,17,16,15,"HP1526901T2D_B12"
"3159",201,104,77,71,64,60,54,54,50,42,36,35,33,27,23,22,20,19,19,19,18,13,13,14,14,5,6,"HP1526901T2D_B13"
