"","k_2","k_3","k_4","k_5","k_6","k_7","k_8","k_9","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","cells"
"6634",410,39,27,40,35,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0267"
"6635",286,42,17,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0268"
"6636",222,37,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0269"
"6637",173,38,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0270"
"6638",175,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0271"
"6639",225,41,26,22,14,22,24,21,15,18,17,21,20,9,11,14,9,16,10,13,6,7,9,9,8,5,8,"human3_lib4.final_cell_0272"
"6640",274,63,37,35,32,30,27,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0273"
"6641",117,55,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0274"
"6642",293,42,25,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0275"
"6643",263,49,53,66,23,16,28,27,12,24,13,22,16,13,21,11,10,20,19,11,12,13,7,8,7,6,5,"human3_lib4.final_cell_0276"
"6644",172,35,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0277"
"6645",364,94,57,61,44,37,14,10,24,15,18,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0278"
"6646",288,68,32,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0279"
"6647",304,29,46,29,28,25,33,25,31,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0280"
"6648",85,15,13,16,9,4,39,3,5,7,12,6,9,5,5,4,6,6,4,5,4,2,4,5,3,3,3,"human3_lib4.final_cell_0281"
"6649",327,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0282"
"6650",340,51,60,49,41,40,40,18,10,29,14,8,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0283"
"6651",226,55,27,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0284"
"6652",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0285"
"6653",287,61,36,42,38,32,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0286"
"6654",172,35,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0287"
"6655",151,53,46,29,28,25,33,25,31,23,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0288"
"6656",327,62,17,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0289"
"6657",317,44,44,37,31,25,33,25,31,14,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0290"
"6658",219,62,17,31,29,33,34,23,30,11,11,13,21,10,10,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0291"
"6659",210,58,33,28,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0292"
"6660",296,68,32,31,29,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0293"
"6661",308,53,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0294"
"6662",296,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0295"
"6663",155,110,67,59,44,37,12,8,6,15,18,4,9,20,7,16,6,7,9,4,4,2,4,5,3,3,3,"human3_lib4.final_cell_0296"
"6664",235,85,19,45,12,30,27,27,32,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0297"
"6665",178,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0298"
"6666",270,62,17,30,27,33,34,35,30,16,11,13,21,10,14,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0299"
"6667",279,66,34,20,22,31,24,21,15,18,16,28,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0300"
"6668",212,42,38,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0301"
"6669",290,64,42,44,30,28,17,34,13,16,14,8,19,16,13,7,10,14,15,12,9,11,8,8,5,6,5,"human3_lib4.final_cell_0302"
"6670",227,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib4.final_cell_0303"
"6671",269,74,19,45,32,30,27,19,22,24,7,18,17,16,17,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0304"
"6672",308,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0305"
"6673",309,57,49,38,39,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,1,6,5,7,6,"human3_lib4.final_cell_0306"
"6674",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0307"
"6675",270,62,17,30,27,33,34,35,30,16,11,13,21,10,14,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0308"
"6676",286,42,38,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0309"
"6677",312,73,15,36,13,35,23,28,32,14,15,18,17,16,18,10,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0310"
"6678",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0311"
"6679",296,61,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0312"
"6680",202,33,52,44,30,28,17,34,33,16,14,8,13,17,14,15,11,12,12,9,1,5,11,6,5,7,11,"human3_lib4.final_cell_0313"
"6681",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0314"
"6682",410,39,27,40,35,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0315"
"6683",255,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0316"
"6684",410,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0317"
"6685",215,58,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0318"
"6686",268,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0319"
"6687",176,77,15,36,13,35,23,28,32,24,7,18,17,16,18,10,8,13,13,12,9,11,7,8,7,6,5,"human3_lib4.final_cell_0320"
"6688",242,42,25,26,29,33,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0321"
"6689",422,33,52,49,41,40,40,18,10,29,14,8,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0322"
"6690",286,42,25,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0323"
"6691",286,42,17,26,36,27,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0324"
"6692",269,74,46,29,28,30,33,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,7,8,7,6,5,"human3_lib4.final_cell_0325"
"6693",268,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0326"
"6694",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib4.final_cell_0327"
"6695",304,29,45,37,31,28,23,25,31,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0328"
"6696",256,52,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0329"
"6697",288,68,32,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0330"
"6698",312,73,15,36,13,35,23,28,32,14,15,18,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0331"
"6699",248,45,29,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0332"
"6700",229,40,40,36,30,28,23,17,13,14,15,19,19,16,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0333"
"6701",290,64,45,18,31,28,23,28,13,14,15,19,19,16,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0334"
"6702",192,87,59,51,45,41,9,20,23,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,13,13,"human3_lib4.final_cell_0335"
"6703",151,53,46,29,28,25,33,25,31,23,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0336"
"6704",270,62,17,30,27,33,34,35,30,16,11,13,14,10,10,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0337"
"6705",263,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0338"
"6706",226,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0339"
"6707",217,83,60,49,41,40,40,18,10,29,21,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0340"
"6708",158,68,32,31,29,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0341"
"6709",284,60,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0342"
"6710",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib4.final_cell_0343"
"6711",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0344"
"6712",225,41,26,22,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,6,7,9,9,8,5,8,"human3_lib4.final_cell_0345"
"6713",327,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0346"
"6714",242,42,25,26,29,33,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0347"
"6715",286,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0348"
"6716",312,77,40,36,13,35,23,28,32,14,15,18,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0349"
"6717",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0350"
"6718",260,63,39,34,23,15,28,27,17,24,7,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0351"
"6719",410,55,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0352"
"6720",379,94,57,61,44,37,12,10,6,15,18,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0353"
"6721",377,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0354"
"6722",223,37,21,21,24,21,15,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0355"
"6723",277,66,34,27,18,31,20,30,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0356"
"6724",327,67,24,25,36,27,19,22,28,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0357"
"6725",230,58,35,21,22,31,15,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0358"
"6726",183,31,29,40,35,41,22,29,27,6,22,26,25,19,19,18,17,17,17,16,14,15,14,13,13,8,9,"human3_lib4.final_cell_0359"
"6727",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0360"
"6728",299,71,20,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0361"
"6729",286,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0362"
"6730",306,54,46,35,32,30,27,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0363"
"6731",242,42,25,26,29,33,13,16,16,22,11,13,14,10,10,9,12,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0364"
"6732",238,59,35,27,20,31,16,30,29,19,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0365"
"6733",282,69,40,36,13,35,26,17,32,25,13,18,19,16,17,11,8,13,13,12,9,11,7,8,7,6,5,"human3_lib4.final_cell_0366"
"6734",260,63,37,34,23,15,28,27,17,24,7,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0367"
"6735",236,41,26,22,14,22,24,21,15,18,30,21,15,11,11,8,15,16,11,14,6,7,9,9,8,5,8,"human3_lib4.final_cell_0368"
"6736",263,56,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0369"
"6737",290,64,45,18,31,28,23,28,13,14,15,19,19,16,13,7,10,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0370"
"6738",231,66,35,27,20,31,16,30,29,19,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0371"
"6739",308,53,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0372"
"6740",270,61,36,42,38,32,21,35,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0373"
"6741",200,98,18,13,51,1,4,2,24,2,3,1,5,3,2,21,5,2,3,2,5,6,1,1,2,1,6,"human3_lib4.final_cell_0374"
"6742",232,85,19,45,12,30,27,27,32,24,7,18,17,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0375"
"6743",256,52,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0376"
"6744",228,46,43,32,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib4.final_cell_0377"
"6745",266,69,42,18,30,35,26,17,13,25,15,19,19,16,13,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0378"
"6746",155,110,67,59,44,37,12,8,6,15,18,4,9,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0379"
"6747",288,68,32,31,29,32,21,23,30,12,11,13,21,10,10,15,11,12,8,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0380"
"6748",277,38,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0381"
"6749",283,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0382"
"6750",233,50,22,22,14,19,24,21,15,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib4.final_cell_0383"
"6751",248,55,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0384"
"6752",198,79,49,30,27,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,1,6,5,7,6,"human3_lib4.final_cell_0385"
"6753",288,68,32,31,29,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0386"
"6754",286,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0387"
"6755",296,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0388"
"6756",308,53,46,29,28,25,33,25,31,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0389"
"6757",260,63,37,34,23,15,28,27,17,24,7,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0390"
"6758",255,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0391"
"6759",234,57,49,38,39,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,1,6,5,7,6,"human3_lib4.final_cell_0392"
"6760",228,46,43,32,17,36,31,32,14,17,10,16,4,2,4,2,3,4,5,3,7,10,3,7,4,4,1,"human3_lib4.final_cell_0393"
"6761",410,39,27,40,35,51,22,29,27,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0394"
"6762",197,56,40,36,33,24,29,17,32,25,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0395"
"6763",258,55,27,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0396"
"6764",235,85,19,45,12,30,29,27,32,24,13,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0397"
"6765",313,49,53,66,47,43,48,37,12,21,13,23,24,13,21,11,10,20,19,11,12,13,13,12,12,11,12,"human3_lib4.final_cell_0398"
"6766",225,41,26,22,21,22,10,36,11,18,30,28,15,9,11,8,9,3,11,14,6,8,16,9,8,5,8,"human3_lib4.final_cell_0399"
"6767",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0400"
"6768",176,77,15,36,13,35,23,28,32,24,7,18,17,16,18,10,8,13,13,12,9,11,7,8,7,6,5,"human3_lib4.final_cell_0401"
"6769",236,41,26,22,14,22,24,21,15,18,30,28,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0402"
"6770",248,55,29,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0403"
"6771",267,74,46,29,28,25,33,25,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0404"
"6772",145,36,21,24,24,21,25,31,26,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0405"
"6773",223,58,35,21,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0406"
"6774",225,41,26,22,21,22,10,36,11,18,30,28,15,9,11,8,2,3,11,14,6,8,16,9,8,5,8,"human3_lib4.final_cell_0407"
"6775",235,85,19,45,12,30,27,27,32,24,7,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0408"
"6776",235,85,19,45,12,30,27,27,32,24,7,22,16,12,17,10,8,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0409"
"6777",274,63,37,35,32,30,27,19,22,23,7,18,17,12,18,10,8,9,15,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0410"
"6778",248,55,29,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0411"
"6779",244,71,20,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0412"
"6780",364,83,55,17,41,40,40,18,10,32,21,4,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0413"
"6781",246,58,33,28,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0414"
"6782",74,13,28,8,52,6,5,5,37,35,28,9,6,7,12,5,7,8,7,10,3,4,5,4,6,12,7,"human3_lib4.final_cell_0415"
"6783",263,65,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0416"
"6784",278,65,39,34,23,15,28,27,17,24,13,22,16,12,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0417"
"6785",210,58,33,28,19,20,16,14,25,10,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0418"
"6786",405,103,71,60,47,13,48,37,12,21,29,23,24,13,21,11,18,20,19,11,12,13,13,12,12,11,12,"human3_lib4.final_cell_0419"
"6787",286,42,25,26,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0420"
"6788",140,81,42,12,34,16,26,17,13,25,13,19,24,13,13,11,10,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0421"
"6789",327,62,17,31,29,33,34,35,30,12,11,13,21,10,14,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0422"
"6790",263,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0423"
"6791",248,55,29,39,25,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0424"
"6792",264,73,45,37,31,28,23,28,31,14,15,19,17,16,18,7,8,14,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0425"
"6793",237,89,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0426"
"6794",287,61,36,42,38,17,32,35,33,16,14,8,13,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0427"
"6795",317,44,44,37,31,25,33,25,31,14,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0428"
"6796",270,61,36,42,38,33,34,35,30,16,11,13,21,10,14,9,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0429"
"6797",310,75,36,42,38,32,21,23,30,12,20,12,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0430"
"6798",259,65,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0431"
"6799",308,53,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0432"
"6800",106,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0433"
"6801",280,26,75,52,25,8,36,9,21,6,22,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0434"
"6802",340,51,60,49,41,40,40,18,10,29,14,8,11,20,7,16,16,7,9,4,1,5,11,3,11,10,11,"human3_lib4.final_cell_0435"
"6803",197,56,40,36,33,24,29,17,32,25,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0436"
"6804",269,74,46,29,28,30,33,19,22,23,7,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0437"
"6805",263,56,39,34,33,24,29,27,32,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0438"
"6806",308,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0439"
"6807",306,54,46,29,28,25,33,25,22,23,8,18,17,16,18,10,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0440"
"6808",272,44,45,37,31,28,23,28,31,14,8,19,17,16,18,7,8,9,15,12,9,11,8,8,7,6,5,"human3_lib4.final_cell_0441"
"6809",237,45,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0442"
"6810",175,55,20,41,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0443"
"6811",248,55,29,39,26,29,18,24,18,20,19,14,22,18,16,13,14,10,16,6,11,12,10,10,9,8,9,"human3_lib4.final_cell_0444"
"6812",238,59,35,27,20,31,16,30,29,19,17,21,20,15,9,14,9,16,10,13,10,7,9,9,8,5,8,"human3_lib4.final_cell_0445"
"6813",263,56,39,34,23,15,28,27,17,24,13,22,16,13,17,11,10,13,13,11,9,11,7,8,7,6,5,"human3_lib4.final_cell_0446"
"6814",239,60,62,33,18,23,20,13,29,19,16,17,15,11,11,8,15,11,11,14,6,8,9,9,8,5,8,"human3_lib4.final_cell_0447"
"6815",282,69,40,36,13,35,23,28,32,24,13,18,19,16,17,11,8,13,13,12,9,11,7,8,7,6,5,"human3_lib4.final_cell_0448"
"6816",228,46,30,32,37,34,30,33,20,13,9,15,18,14,15,12,13,15,14,18,13,14,12,11,10,9,10,"human3_lib4.final_cell_0449"
"6817",293,42,25,31,29,33,13,16,16,11,11,13,21,10,10,9,11,12,8,7,8,9,6,6,5,7,6,"human3_lib4.final_cell_0450"
"6818",270,61,36,42,38,33,34,35,30,16,11,13,21,17,14,15,11,12,12,9,8,9,6,6,5,7,6,"human3_lib4.final_cell_0451"
