"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"HP1509101_L19",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_L19"
"HP1509101_L2",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_L2"
"HP1509101_L20",16,11,9,17,12,11,18,16,11,18,18,12,20,19,13,20,20,14,20,21,15,18,21,17,18,21,18,20,21,18,20,21,18,20,21,18,20,20,18,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"HP1509101_L20"
"HP1509101_L21",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_L21"
"HP1509101_L22",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1509101_L22"
"HP1509101_L23",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_L23"
"HP1509101_L24",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_L24"
"HP1509101_L3",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_L3"
"HP1509101_L4",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_L4"
"HP1509101_L5",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_L5"
"HP1509101_L6",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_L6"
"HP1509101_L7",1,1,1,5,1,1,5,2,1,5,2,1,5,5,1,5,5,1,5,4,2,4,5,12,4,5,10,4,5,11,4,6,10,4,5,11,4,5,11,4,5,10,4,5,10,4,5,10,4,5,10,4,5,9,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,"HP1509101_L7"
"HP1509101_L8",3,5,5,3,4,4,3,4,4,3,3,4,3,2,5,3,2,4,3,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"HP1509101_L8"
"HP1509101_L9",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_L9"
"HP1509101_M1",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M1"
"HP1509101_M10",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_M10"
"HP1509101_M11",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M11"
"HP1509101_M12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_M12"
"HP1509101_M13",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M13"
"HP1509101_M14",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_M14"
"HP1509101_M15",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M15"
"HP1509101_M16",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_M16"
"HP1509101_M17",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M17"
"HP1509101_M18",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_M18"
"HP1509101_M19",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M19"
"HP1509101_M2",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M2"
"HP1509101_M20",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1509101_M20"
"HP1509101_M21",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M21"
"HP1509101_M22",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_M22"
"HP1509101_M23",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M23"
"HP1509101_M24",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_M24"
"HP1509101_M3",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M3"
"HP1509101_M4",1,1,1,5,1,1,5,2,1,5,2,1,5,5,1,5,5,1,5,4,2,4,5,12,4,5,10,4,5,11,4,6,10,4,5,11,4,5,11,4,5,10,4,5,10,4,5,10,4,5,10,4,5,9,4,4,11,4,4,11,4,4,11,4,4,11,4,4,11,"HP1509101_M4"
"HP1509101_M5",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M5"
"HP1509101_M6",1,6,1,1,5,6,1,5,6,1,14,5,1,15,4,2,17,3,2,16,3,17,16,2,17,16,16,17,15,16,17,15,16,17,15,15,17,15,15,17,15,15,17,15,15,17,15,15,15,15,15,15,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,"HP1509101_M6"
"HP1509101_M7",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M7"
"HP1509101_M8",2,5,3,2,4,2,2,4,2,2,3,2,3,2,2,3,2,2,3,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,"HP1509101_M8"
"HP1509101_M9",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_M9"
"HP1509101_N1",3,5,5,3,4,4,3,4,4,3,3,4,3,2,5,3,2,4,3,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"HP1509101_N1"
"HP1509101_N10",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_N10"
"HP1509101_N11",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_N11"
"HP1509101_N12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N12"
"HP1509101_N13",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_N13"
"HP1509101_N14",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_N14"
"HP1509101_N15",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N15"
"HP1509101_N16",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N16"
"HP1509101_N17",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N17"
"HP1509101_N18",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N18"
"HP1509101_N19",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_N19"
"HP1509101_N2",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_N2"
"HP1509101_N20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N20"
"HP1509101_N21",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1509101_N21"
"HP1509101_N22",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N22"
"HP1509101_N23",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1509101_N23"
"HP1509101_N24",1,1,1,5,1,1,5,2,1,5,2,1,5,5,1,5,5,1,5,4,2,4,5,5,4,5,4,4,5,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,6,4,5,5,4,5,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,"HP1509101_N24"
"HP1509101_N3",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_N3"
"HP1509101_N4",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_N4"
"HP1509101_N5",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N5"
"HP1509101_N6",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_N6"
"HP1509101_N7",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_N7"
"HP1509101_N8",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,14,5,6,14,5,7,14,5,6,13,5,6,13,5,6,13,5,12,13,5,12,13,5,13,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,5,12,13,"HP1509101_N8"
"HP1509101_N9",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_N9"
"HP1509101_O1",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_O1"
"HP1509101_O10",7,9,6,8,10,7,16,10,7,16,9,6,18,10,8,18,15,10,18,20,10,20,20,10,20,20,9,19,20,9,19,20,9,19,20,9,19,19,9,19,19,9,19,19,9,19,19,9,19,19,9,19,19,8,19,19,8,19,19,8,19,19,8,19,19,8,19,19,8,"HP1509101_O10"
"HP1509101_O11",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_O11"
"HP1509101_O12",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O12"
"HP1509101_O13",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O13"
"HP1509101_O14",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_O14"
"HP1509101_O15",1,1,1,1,1,1,1,2,1,1,2,11,1,8,12,2,9,13,2,8,13,6,7,5,6,7,4,6,7,4,6,8,4,6,7,13,6,8,13,6,7,13,6,7,13,6,7,13,6,8,13,6,6,13,6,6,13,6,6,13,6,6,13,6,7,13,6,5,13,"HP1509101_O15"
"HP1509101_O16",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O16"
"HP1509101_O17",4,3,4,4,6,3,4,6,3,4,4,3,4,3,3,4,3,5,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"HP1509101_O17"
"HP1509101_O18",11,9,6,12,10,7,12,10,7,13,9,6,14,10,8,16,16,10,16,15,10,16,15,10,16,15,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,16,16,9,14,16,9,14,16,8,13,16,8,13,16,8,13,16,8,13,16,8,13,16,8,"HP1509101_O18"
"HP1509101_O19",2,5,3,2,4,2,2,4,2,2,3,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,"HP1509101_O19"
"HP1509101_O2",1,1,1,1,1,1,1,2,1,1,2,1,1,8,1,2,9,1,2,8,2,6,7,5,6,7,4,6,7,4,6,8,4,6,7,4,6,8,4,6,7,4,6,7,4,6,7,6,6,8,5,6,6,5,6,6,5,6,6,5,6,6,5,6,7,5,6,5,5,"HP1509101_O2"
"HP1509101_O20",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O20"
"HP1509101_O21",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1509101_O21"
"HP1509101_O22",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1509101_O22"
"HP1509101_O23",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O23"
"HP1509101_O24",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_O24"
"HP1509101_O3",8,4,2,9,3,5,7,3,5,7,8,10,7,9,10,7,8,7,6,7,7,5,6,7,5,6,12,5,6,12,5,7,12,5,6,6,5,6,12,5,6,6,5,13,6,5,13,5,5,11,6,5,13,12,5,13,12,5,13,12,5,13,12,5,11,12,5,11,12,"HP1509101_O3"
"HP1509101_O4",7,4,2,8,3,5,11,3,5,12,13,10,13,14,10,15,13,7,14,13,7,14,13,7,14,13,12,14,13,12,14,13,12,14,13,6,14,13,12,15,13,6,15,13,6,15,13,5,13,11,6,13,13,12,17,13,12,17,13,12,17,13,12,17,11,12,17,11,12,"HP1509101_O4"
"HP1509101_O5",8,4,2,9,3,10,7,3,10,7,8,11,7,9,12,7,8,13,6,7,13,5,6,14,5,6,10,5,6,14,5,7,10,5,6,13,5,6,13,5,6,10,5,12,10,5,12,13,5,13,10,5,12,9,5,12,11,5,12,11,5,12,11,5,12,11,5,12,11,"HP1509101_O5"
"HP1509101_O6",7,9,6,8,10,7,16,10,7,16,9,6,18,10,8,18,15,10,18,20,10,20,20,10,20,20,9,19,20,9,19,20,9,19,20,9,19,19,9,19,19,9,19,19,9,19,19,9,19,19,9,19,19,8,19,19,8,19,19,8,19,19,8,19,19,8,19,19,8,"HP1509101_O6"
"HP1509101_O7",2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"HP1509101_O7"
"HP1509101_O8",5,8,2,6,7,5,10,7,5,10,5,7,10,4,6,10,4,6,10,10,6,10,10,6,10,10,5,10,10,5,9,10,5,12,10,5,12,10,5,12,10,5,12,9,5,12,9,4,11,9,4,11,9,4,11,9,4,11,9,4,11,9,4,11,8,4,11,8,4,"HP1509101_O8"
