cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1525301T2D_A14,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_A15,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_A16,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_A17,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_A19,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_A3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_A5,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_A6,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_A7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1525301T2D_A9,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_B1,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3
HP1525301T2D_B10,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_B11,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_B12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_B13,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3
HP1525301T2D_B14,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_B15,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,12,23,3,8,23,3,8,23,3,8,23,3,8,23,3,8,23,3,8
HP1525301T2D_B18,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_B21,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_B24,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_B3,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_B4,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_B5,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_B6,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_B7,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3
HP1525301T2D_B8,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_C1,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_C10,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_C11,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C13,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C14,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_C15,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C16,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_C17,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C19,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C2,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_C21,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C22,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C23,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_C24,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C3,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C4,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C5,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_C6,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_C7,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_C8,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_C9,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D1,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D10,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_D11,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_D12,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_D14,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D15,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D19,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1525301T2D_D2,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D21,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_D22,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D23,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,13,14,5,11,14,5,11,14,5,11
HP1525301T2D_D3,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D4,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D6,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_D8,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_D9,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_E1,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3,23,9,3
HP1525301T2D_E11,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_E12,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_E13,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_E15,1,7,2,1,7,2,1,7,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_E16,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_E17,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_E19,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_E2,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_E22,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_E23,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_E24,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_E3,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1525301T2D_E5,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_E7,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_E8,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10,23,12,10
HP1525301T2D_F10,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_F12,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_F13,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1525301T2D_F15,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,11,14,4,11,14,4,11
HP1525301T2D_F16,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_F19,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_F2,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_F21,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_F23,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,13,14,4,11,14,4,11,14,4,11
HP1525301T2D_F24,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_F3,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_F4,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_F5,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1525301T2D_F7,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1525301T2D_F8,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_G1,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3,23,3,3
HP1525301T2D_G10,1,11,2,1,11,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
HP1525301T2D_G11,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3,23,10,3
HP1525301T2D_G13,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2,1,6,2
