cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human3_lib3.final_cell_0487,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib3.final_cell_0488,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0489,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6
human3_lib3.final_cell_0490,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0491,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0492,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0493,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,34,6,9,32,6
human3_lib3.final_cell_0494,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0495,27,24,2,27,24,2,27,24,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0496,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0497,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0498,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0499,5,26,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,19,1,5,17,1,5,17,1,5,17,1,5,17,1
human3_lib3.final_cell_0500,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0501,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6
human3_lib3.final_cell_0502,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0503,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11,11,22,11
human3_lib3.final_cell_0504,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib3.final_cell_0505,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0506,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0507,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6
human3_lib3.final_cell_0508,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0509,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0510,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0511,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0512,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0513,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0514,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6
human3_lib3.final_cell_0515,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9,11,13,9
human3_lib3.final_cell_0516,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0517,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,11,12,25,7,12
human3_lib3.final_cell_0518,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0519,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,14,12,25,11,12,25,7,12
human3_lib3.final_cell_0520,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3,9,13,3
human3_lib3.final_cell_0521,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,14
human3_lib3.final_cell_0522,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10,16,30,10
human3_lib3.final_cell_0523,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0524,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0525,27,16,2,27,16,2,27,16,2,27,16,2,27,16,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0526,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0527,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib3.final_cell_0528,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0529,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15,18,6,15
human3_lib3.final_cell_0530,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0531,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6
human3_lib3.final_cell_0532,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human3_lib3.final_cell_0533,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0534,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6
human3_lib3.final_cell_0535,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0536,27,16,2,27,16,2,27,16,2,27,16,2,27,16,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0537,27,24,2,27,24,2,27,24,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0538,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0539,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0540,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0541,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5,20,23,5
human3_lib3.final_cell_0542,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6,11,13,6
human3_lib3.final_cell_0543,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0544,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0545,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,28,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0546,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,24,25,23,14
human3_lib3.final_cell_0547,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0548,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0549,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib3.final_cell_0550,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0551,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0552,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0553,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9,9,5,9
human3_lib3.final_cell_0554,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0555,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6
human3_lib3.final_cell_0556,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6,9,13,6
human3_lib3.final_cell_0557,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0558,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0559,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0560,27,16,2,27,16,2,27,16,2,27,16,2,27,16,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0561,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0562,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human3_lib3.final_cell_0563,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human3_lib3.final_cell_0564,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
human3_lib3.final_cell_0565,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0566,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0567,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0568,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0569,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0570,27,24,2,27,24,2,27,24,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2,27,15,2
human3_lib3.final_cell_0571,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0572,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6,14,5,6
human3_lib3.final_cell_0573,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0574,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9,19,5,9
human3_lib3.final_cell_0575,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0576,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10,16,23,10
human3_lib3.final_cell_0577,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0578,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,25,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,4,6,1,3,6,1
human3_lib3.final_cell_0579,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6,9,18,6
human3_lib3.final_cell_0580,4,26,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
human3_lib3.final_cell_0581,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,14,18,25,11,14,25,7,14
human3_lib3.final_cell_0582,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,19,1,4,17,1,4,17,1,4,17,1,3,17,1
